name,type,cy,by,ud
No title 1184757685726,B,0,5,0
No title 1184757685727,B,0,7,0
No title 1184757685728,B,3,3,0
No title 1184757685729,B,7,0,0
No title 1184757685730,B,3,3,0
No title 1184757685731,B,0,7,0
No title 1184757685732,B,0,6,0
No title 1184757685733,B,0,7,0
No title 1184757685734,B,0,5,0
No title 1184757685735,B,0,6,0
No title 1184757685736,B,0,6,0
No title 1184757685737,B,0,7,0
No title 1184757685738,B,6,0,0
No title 1184757685739,B,6,0,0
No title 1184757685740,B,6,0,0
No title 1184757685741,B,7,0,0
No title 1184757685742,B,6,0,0
No title 1184757685743,B,6,0,0
No title 1184757685744,B,6,0,0
No title 1184757685745,B,6,0,0
No title 1184757685746,B,5,0,0
No title 1184757685747,B,0,7,0
No title 1184757685748,B,0,6,0
No title 1184757685749,B,0,6,0
No title 1184757685750,B,0,7,0
No title 1184757685751,B,0,6,0
No title 1184757685752,B,0,7,0
No title 1184757685753,B,0,6,0
No title 1184757685754,B,0,7,0
No title 1184757685755,B,2,3,0
No title 1184757685756,B,6,0,0
No title 1184757685757,B,5,0,0
No title 1184757685758,B,5,0,0
No title 1184757685759,B,7,0,0
No title 1184757685760,B,6,0,0
No title 1184757685761,B,7,0,0
No title 1184757685762,B,6,0,0
No title 1184757685763,B,7,0,0
No title 1184757685764,B,6,0,0
No title 1184757685765,B,7,0,0
No title 1184757685766,B,7,0,0
No title 1184757685767,B,6,0,0
No title 1184757685768,B,1,5,0
No title 1184757685769,B,0,6,0
No title 1184757685770,B,0,6,0
No title 1184757685771,B,0,6,0
No title 1184757685772,B,0,7,0
No title 1184757685773,B,0,7,0
No title 1184757685774,B,0,6,0
No title 1184757685775,B,0,7,0
No title 1184757685776,B,0,7,0
No title 1184757685777,B,0,7,0
No title 1184757685778,B,1,5,0
No title 1184757685779,B,6,0,0
No title 1184757685780,B,5,0,0
No title 1184757685781,B,6,0,0
No title 1184757685782,B,5,0,0
No title 1184757685783,B,7,0,0
No title 1184757685784,B,4,0,0
No title 1184757685785,B,3,4,0
No title 1184757685786,B,0,7,0
No title 1184757685787,B,0,6,0
No title 1184757685788,B,0,6,0
No title 1184757685789,B,0,7,0
No title 1184757685790,B,0,5,0
No title 1184757685791,B,0,7,0
No title 1184757685792,B,0,7,0
No title 1184757685793,B,0,7,0
No title 1184757685794,B,0,7,0
No title 1184757685795,B,0,6,0
No title 1184757685796,B,0,7,0
No title 1184757685797,B,0,6,0
No title 1184757685798,B,0,7,0
No title 1184757685799,B,0,6,0
No title 1184757685800,B,0,7,0
No title 1184757685801,B,2,5,0
No title 1184757685802,B,7,0,0
No title 1184757685803,B,7,0,0
No title 1184757685804,B,7,0,0
No title 1184757685805,B,3,2,0
No title 1184757685806,B,0,7,0
No title 1184757685807,B,0,7,0
No title 1184757685808,B,0,5,0
No title 1184757685809,B,0,7,0
No title 1184757685810,B,0,7,0
No title 1184757685811,B,0,7,0
No title 1184757685812,B,0,7,0
No title 1184757685813,B,0,7,0
No title 1184757685814,B,4,2,0
No title 1184757685815,B,7,0,0
No title 1184757685816,B,2,4,0
No title 1184757685817,B,0,6,0
No title 1184757685818,B,0,6,0
No title 1184757685819,B,0,6,0
No title 1184757685820,B,0,7,0
No title 1184757685821,B,3,2,0
No title 1184757685822,B,7,0,0
No title 1184757685823,B,5,0,0
No title 1184757685824,B,1,6,0
No title 1184757685825,B,0,7,0
No title 1184757685826,B,0,6,0
No title 1184757685827,B,0,6,0
No title 1184757685828,B,0,7,0
No title 1184757685829,B,0,7,0
No title 1184757685830,B,0,7,0
No title 1184757685831,B,0,7,0
No title 1184757685832,B,0,6,0
No title 1184757685833,B,5,2,0
No title 1184757685834,B,7,0,0
No title 1184757685835,B,1,5,0
No title 1184757685836,B,0,6,0
No title 1184757685837,B,0,7,0
No title 1184757685838,B,0,6,0
No title 1184757685839,B,7,0,0
No title 1184757685840,B,3,4,0
No title 1184757685841,B,0,6,0
No title 1184757685842,B,0,7,0
No title 1184757685843,B,0,6,0
No title 1184757685844,B,0,7,0
No title 1184757685845,B,0,7,0
No title 1184757685846,B,0,4,0
No title 1184757685847,B,0,6,0
No title 1184757685848,B,0,7,0
No title 1184757685849,B,0,5,0
No title 1184757685850,B,0,7,0
No title 1184757685851,B,0,6,0
No title 1184757685852,B,0,7,0
No title 1184757685853,B,0,6,0
No title 1184757685854,B,0,7,0
No title 1184757685855,B,0,6,0
No title 1184757685856,B,4,2,0
No title 1184757685857,B,7,0,0
No title 1184757685858,B,7,0,0
No title 1184757685859,B,6,0,0
No title 1184757685860,B,7,0,0
No title 1184757685861,B,6,0,0
No title 1184757685862,B,2,4,0
No title 1184757685863,B,0,6,0
No title 1184757685864,B,0,6,0
No title 1184757685865,B,0,6,0
No title 1184757685866,B,0,7,0
No title 1184757685867,B,0,3,0
No title 1184757685868,B,0,6,0
No title 1184757685869,B,0,6,0
No title 1184757685870,B,0,7,0
No title 1184757685871,B,0,7,0
No title 1184757685872,B,0,4,0
No title 1184757685882,B,0,5,0
No title 1184757685883,B,0,7,0
No title 1184757685884,B,0,7,0
No title 1184757685885,B,0,7,0
No title 1184757685886,B,0,7,0
No title 1184757685887,B,0,7,0
No title 1184757685888,B,0,6,0
No title 1184757685889,B,0,7,0
No title 1184757685890,B,0,7,0
No title 1184757685891,B,0,7,0
No title 1184757685892,B,0,7,0
No title 1184757685893,B,3,3,0
No title 1184757685894,B,7,0,0
No title 1184757685895,B,6,0,0
No title 1184757685896,B,0,6,0
No title 1184757685897,B,0,6,0
No title 1184757685898,B,0,5,0
No title 1184757685899,B,0,7,0
No title 1184757685900,B,0,7,0
No title 1184757685901,B,0,4,0
No title 1184757685902,B,0,6,0
No title 1184757685903,B,0,7,0
No title 1184757685904,B,0,6,0
No title 1184757685905,B,0,7,0
No title 1184757685906,B,0,5,0
No title 1184757685907,B,0,7,0
No title 1184757685908,B,0,6,0
No title 1184757685909,B,0,7,0
No title 1184757685910,B,0,7,0
No title 1184757685911,B,0,5,0
No title 1184757685912,B,0,7,0
No title 1184757685913,B,0,7,0
No title 1184757685914,B,0,6,0
No title 1184757685915,B,0,6,0
No title 1184757685921,B,0,3,0
No title 1184757685922,B,0,5,0
No title 1184757685923,B,0,7,0
No title 1184757685924,B,0,6,0
No title 1184757685925,B,1,4,0
No title 1184757685926,B,5,0,0
No title 1184757685927,B,7,0,0
No title 1184757685928,B,6,0,0
No title 1184757685929,B,0,7,0
No title 1184757685930,B,0,6,0
No title 1184757685931,B,0,7,0
No title 1184757685932,B,0,7,0
No title 1184757685933,B,0,6,0
No title 1184757685934,B,0,3,0
No title 1184757725966,B,1,3,0
No title 1184757725967,B,5,0,0
No title 1184757725968,B,6,0,0
No title 1184757725969,B,6,0,0
No title 1184757725970,B,6,0,0
No title 1184757725971,B,3,3,0
No title 1184757725972,B,0,5,0
No title 1184757725973,B,0,6,0
No title 1184757725974,B,0,6,0
No title 1184757725975,B,2,3,0
No title 1184757725976,B,6,0,0
No title 1184757725977,B,4,0,0
No title 1184757725978,B,5,0,0
No title 1184757725979,B,1,5,0
No title 1184757725980,B,0,6,0
No title 1184757725981,B,0,6,0
No title 1184757725982,B,0,6,0
No title 1184757725983,B,0,6,0
No title 1184757725984,B,0,6,0
No title 1184757725985,B,0,5,0
No title 1184757725986,B,0,6,0
No title 1184757725987,B,0,5,0
No title 1184757725988,B,0,6,0
No title 1184757725989,B,0,6,0
No title 1184757725990,B,0,5,0
No title 1184757725991,B,0,7,0
No title 1184757725992,B,1,4,0
No title 1184757725993,B,6,0,0
No title 1184757725994,B,6,0,0
No title 1184757725995,B,6,0,0
No title 1184757725996,B,6,0,0
No title 1184757725997,B,6,0,0
No title 1184757725998,B,6,0,0
No title 1184757725999,B,6,0,0
No title 1184757726000,B,3,3,0
No title 1184757726001,B,0,6,0
No title 1184757726002,B,0,5,0
No title 1184757726003,B,0,6,0
No title 1184757726004,B,0,6,0
No title 1184757726005,B,0,6,0
No title 1184757726006,B,0,6,0
No title 1184757726007,B,0,6,0
No title 1184757726008,B,0,6,0
No title 1184757726009,B,0,5,0
No title 1184757726010,B,0,6,0
No title 1184757726011,B,0,6,0
No title 1184757726012,B,0,3,0
No title 1184843756090,B,3,0,0
No title 1184843756091,B,7,0,0
No title 1184843756092,B,8,0,0
No title 1184843756093,B,2,0,0
No title 1184843756094,B,4,0,0
No title 1184843756095,B,4,0,0
No title 1184843756096,B,4,0,0
No title 1184843756097,B,4,0,0
No title 1184843756098,B,4,0,0
No title 1184843756099,B,4,0,0
No title 1184843756100,B,6,0,0
No title 1184843756101,B,4,0,0
No title 1184843756102,B,1,0,0
No title 1184843756103,B,2,0,0
No title 1184843756104,B,1,0,0
No title 1184843756105,B,2,0,0
No title 1184843756106,B,0,1,0
No title 1184843756107,B,0,2,0
No title 1184843756108,B,0,2,0
No title 1184843756109,B,0,2,0
No title 1184843756110,B,0,2,0
No title 1184843756111,B,0,2,0
No title 1184843756112,B,0,2,0
No title 1184843756113,B,0,1,0
No title 1184843756114,B,0,3,0
No title 1184843756115,B,0,0,5
No title 1184843756116,B,0,0,4
No title 1184843756117,B,0,0,4
No title 1184843756118,B,0,0,4
No title 1184843756119,B,0,0,4
No title 1184843756120,B,0,0,4
No title 1184843756121,B,0,0,4
No title 1184843756122,B,1,0,3
No title 1184843756123,B,4,0,0
No title 1184843756124,B,4,0,0
No title 1184843756125,B,4,0,0
No title 1184843756126,B,3,0,0
No title 1184843756127,B,4,0,0
No title 1184843756128,B,4,0,0
No title 1184843756129,B,3,1,0
No title 1184843756130,B,0,4,0
No title 1184843756131,B,0,4,0
No title 1184843756132,B,0,4,0
No title 1184843756133,B,0,4,0
No title 1184843756134,B,0,3,0
No title 1184843756135,B,0,4,0
No title 1184843756136,B,0,4,0
No title 1184843756137,B,0,4,0
No title 1184843756138,B,0,5,0
No title 1184843756139,B,0,4,0
No title 1184843756140,B,0,4,0
No title 1184843756141,B,0,4,0
No title 1184843756142,B,0,4,0
No title 1184843756143,B,0,4,0
No title 1184843756144,B,1,3,0
No title 1184843756145,B,4,0,0
No title 1184843756146,B,4,0,0
No title 1184843756147,B,4,0,0
No title 1184843756148,B,4,0,0
No title 1184843756149,B,2,3,0
No title 1184843756150,B,0,5,0
No title 1184843756151,B,0,5,0
No title 1184843756152,B,0,5,0
No title 1184843756153,B,0,4,0
No title 1184843756154,B,0,7,0
No title 1184843756155,B,0,7,0
No title 1184843756156,B,0,7,0
No title 1184843756157,B,0,7,0
No title 1184843756158,B,0,4,0
No title 1184843756159,B,0,3,0
No title 1184843756160,B,0,4,0
No title 1184843756161,B,0,4,0
No title 1184843756162,B,0,3,0
No title 1184843756163,B,0,4,0
No title 1184843756164,B,0,3,0
No title 1184843756165,B,0,3,0
No title 1184843756166,B,0,3,0
No title 1184843756167,B,0,4,0
No title 1184843756168,B,0,3,0
No title 1184843756169,B,0,3,0
No title 1184843756170,B,0,0,3
No title 1184843756171,B,0,0,4
No title 1184843756172,B,0,0,4
No title 1184843756173,B,0,0,3
No title 1184843756174,B,0,0,4
No title 1184843756175,B,0,2,1
No title 1184843756176,B,0,5,0
No title 1184843756177,B,0,3,0
No title 1184843756178,B,0,5,0
No title 1184843756179,B,0,4,0
No title 1184843756180,B,0,4,0
No title 1184843756181,B,0,4,0
No title 1184843756182,B,0,2,1
No title 1184843756183,B,0,0,4
No title 1184843756184,B,0,0,4
No title 1184843756185,B,0,0,5
No title 1184843756186,B,0,0,4
No title 1184843756187,B,0,0,4
No title 1184843756188,B,0,0,4
No title 1184843756189,B,0,0,5
No title 1184843756190,B,0,1,2
No title 1184843756191,B,0,4,0
No title 1184843756192,B,0,4,0
No title 1184843756193,B,0,4,0
No title 1184843756194,B,0,3,0
No title 1184843756195,B,0,4,0
No title 1184843756196,B,0,4,0
No title 1184843756197,B,0,4,0
No title 1184843756198,B,0,4,0
No title 1184843756199,B,0,4,0
No title 1184843756200,B,0,4,0
No title 1184843756201,B,0,4,0
No title 1184843756202,B,0,1,2
No title 1184843756203,B,0,0,4
No title 1184843756204,B,0,0,4
No title 1184843756205,B,0,0,5
No title 1184843756206,B,0,0,4
No title 1184843756207,B,0,0,4
No title 1184843756208,B,0,0,3
No title 1184843756209,B,0,0,4
No title 1184843756210,B,0,0,4
No title 1184843756211,B,0,0,5
No title 1184843756212,B,0,0,4
No title 1184843756213,B,0,0,5
No title 1184843756214,B,0,2,4
No title 1184843756215,B,0,7,0
No title 1184843756216,B,0,6,0
No title 1184843756217,B,0,4,0
No title 1184843756218,B,0,5,0
No title 1184843756219,B,0,6,0
No title 1184843756220,B,0,4,0
No title 1184843756221,B,0,5,0
No title 1184843756222,B,0,6,0
No title 1184843756223,B,0,4,0
No title 1184843756224,B,0,3,0
No title 1184843756225,B,0,3,0
No title 1184843756226,B,0,4,0
No title 1184843756227,B,0,4,0
No title 1184843756228,B,0,3,0
No title 1184843756229,B,0,4,0
No title 1184843756230,B,0,4,0
No title 1184843756231,B,0,4,0
No title 1184843756232,B,0,4,0
No title 1184843756233,B,0,4,0
No title 1184843756234,B,0,3,0
No title 1184843756235,B,0,4,0
No title 1184843756236,B,0,3,0
No title 1184843756237,B,0,4,0
No title 1184843756238,B,0,3,0
No title 1184843756239,B,4,0,0
No title 1184843756240,B,5,0,0
No title 1184843756241,B,3,0,0
No title 1184843756242,B,1,0,0
No title 1185017001489,B,0,0,2
No title 1185017001490,B,0,0,2
No title 1185017001491,B,0,0,3
No title 1185017001492,B,0,0,2
No title 1185017001493,B,0,0,2
No title 1185017001494,B,0,0,3
No title 1185017001495,B,0,0,2
No title 1185017001496,B,0,0,3
No title 1185017001497,B,0,0,1
No title 1185881215911,B,1,0,0
No title 1185881215912,B,4,0,0
No title 1185881215913,B,6,0,0
No title 1185881215914,B,4,0,0
No title 1185881215915,B,0,0,5
No title 1185881215916,B,0,0,6
No title 1185881215917,B,0,0,6
No title 1185881215918,B,0,0,5
No title 1185881215919,B,0,0,6
No title 1185881215920,B,1,0,5
No title 1185881215921,B,0,0,6
No title 1185881215922,B,0,1,4
No title 1185881215923,B,0,6,0
No title 1185881215924,B,0,6,0
No title 1185881215925,B,0,5,0
No title 1185881215926,B,0,6,0
No title 1185881215927,B,0,7,0
No title 1185881215928,B,0,6,0
No title 1185881215929,B,0,6,0
No title 1185881215930,B,0,5,0
No title 1185881215931,B,0,4,0
No title 1185881215932,B,0,3,0
No title 1185881215933,B,0,2,0
No title 1185881215934,B,0,2,0
No title 1185881215935,B,0,3,0
No title 1185881215936,B,0,2,0
No title 1185881215937,B,0,2,0
No title 1185881215938,B,1,1,0
No title 1185881215939,B,3,0,0
No title 1185881215940,B,3,0,0
No title 1185881215941,B,3,0,0
No title 1185881215942,B,3,0,0
No title 1185881215943,B,3,0,0
No title 1185881215944,B,3,0,0
No title 1185881215945,B,3,0,0
No title 1185881215946,B,3,0,0
No title 1185881215947,B,3,0,0
No title 1185881215948,B,3,0,0
No title 1185881215949,B,2,1,0
No title 1185881215950,B,0,2,0
No title 1185881215951,B,0,2,0
No title 1185881215952,B,0,3,0
No title 1185881215953,B,0,3,0
No title 1185881215954,B,0,2,0
No title 1185881215955,B,0,3,0
No title 1185881215956,B,0,2,0
No title 1185881215957,B,0,3,0
No title 1185881215958,B,0,3,0
No title 1185881215959,B,0,4,0
No title 1185881215960,B,0,3,0
No title 1185881215961,B,0,3,0
No title 1185881215962,B,0,2,0
No title 1185881215963,B,0,3,0
No title 1185881215964,B,0,2,0
No title 1185881215965,B,0,5,0
No title 1185881215966,B,0,6,0
No title 1185881215967,B,0,5,0
No title 1185881215968,B,0,5,0
No title 1185881215969,B,0,6,0
No title 1185881215970,B,0,5,0
No title 1185881215971,B,0,6,0
No title 1185881215972,B,0,5,0
No title 1185881215973,B,0,6,0
No title 1185881215974,B,0,5,0
No title 1185881215975,B,0,6,0
No title 1185881215976,B,0,5,0
No title 1185881215977,B,0,6,0
No title 1185881215978,B,0,5,0
No title 1185881215979,B,0,4,1
No title 1185881215980,B,0,0,6
No title 1185881215981,B,0,0,6
No title 1185881215982,B,0,0,5
No title 1185881215983,B,0,4,2
No title 1185881215984,B,4,1,0
No title 1185881215985,B,5,0,0
No title 1185881215986,B,5,0,0
No title 1185881215987,B,4,0,0
No title 1185881215988,B,5,0,0
No title 1185881215989,B,6,0,0
No title 1185881215990,B,1,4,0
No title 1185881215991,B,0,6,0
No title 1185881215992,B,0,6,0
No title 1185881215993,B,0,5,0
No title 1185881215994,B,0,5,0
No title 1185881215995,B,6,0,0
No title 1185881215996,B,5,0,0
No title 1185881215997,B,6,0,0
No title 1185881215998,B,4,0,1
No title 1185881215999,B,0,0,6
No title 1185881216000,B,0,0,6
No title 1185881216001,B,0,1,4
No title 1185881216002,B,0,6,0
No title 1185881216003,B,0,6,0
No title 1185881216004,B,0,5,0
No title 1185881216005,B,0,7,0
No title 1185881216006,B,0,6,0
No title 1185881216007,B,0,5,0
No title 1185881216008,B,0,7,0
No title 1185881216009,B,0,6,0
No title 1185881216010,B,0,5,0
No title 1185881216011,B,0,6,0
No title 1185881216012,B,0,4,0
No title 1185881216013,B,0,5,0
No title 1185881216014,B,0,5,0
No title 1185881216015,B,0,5,0
No title 1185881216016,B,0,6,0
No title 1185881216017,B,0,6,0
No title 1185881216018,B,0,5,0
No title 1185881216019,B,0,6,0
No title 1185881216020,B,0,6,0
No title 1185881216021,B,0,6,0
No title 1185881216022,B,0,6,0
No title 1185881216023,B,0,6,0
No title 1185881216024,B,0,5,0
No title 1185881216025,B,2,3,0
No title 1185881216026,B,6,0,0
No title 1185881216027,B,0,0,6
No title 1185881216028,B,0,0,5
No title 1185881216029,B,0,0,5
No title 1185881216030,B,1,0,4
No title 1185881216031,B,6,0,0
No title 1185881216032,B,6,0,0
No title 1185881216033,B,1,5,0
No title 1185881216034,B,0,6,0
No title 1185881216035,B,0,5,0
No title 1185881216036,B,0,6,0
No title 1185881216037,B,0,6,0
No title 1185881216038,B,0,7,0
No title 1185881216039,B,0,6,0
No title 1185881216040,B,0,6,0
No title 1185881216041,B,0,6,0
No title 1185881216042,B,0,6,0
No title 1185881216043,B,0,6,0
No title 1185881216044,B,0,6,0
No title 1185881216045,B,0,6,0
No title 1185881216046,B,0,6,0
No title 1185881216047,B,0,3,3
No title 1185881216048,B,0,0,6
No title 1185881216049,B,0,0,6
No title 1185881216050,B,0,0,6
No title 1185881216051,B,0,0,5
No title 1185881216052,B,0,4,2
No title 1185881216053,B,0,6,0
No title 1185881216054,B,0,5,0
No title 1185881216055,B,0,6,0
No title 1185881216056,B,3,3,0
No title 1185881216057,B,6,0,0
No title 1185881216058,B,6,0,0
No title 1185881216059,B,6,0,0
No title 1185881216060,B,6,0,0
No title 1185881216061,B,6,0,0
No title 1185881216062,B,3,2,0
No title 1185881216063,B,0,6,0
No title 1185881216064,B,0,6,0
No title 1185881216065,B,0,4,0
No title 1185881216066,B,0,5,0
No title 1185881216067,B,0,5,0
No title 1185881216068,B,0,3,0
No title 1185881216069,B,1,1,0
No title 1185881216070,B,3,0,0
No title 1185881216071,B,2,0,0
No title 1185881216072,B,2,0,0
No title 1185881216073,B,3,0,0
No title 1185881216074,B,2,0,0
No title 1185881216075,B,2,0,0
No title 1185881216076,B,3,0,0
No title 1185881216077,B,3,0,0
No title 1185881216078,B,2,0,0
No title 1185881216079,B,0,3,0
No title 1185881216080,B,0,5,0
No title 1185881216081,B,0,6,0
No title 1185881216082,B,0,5,0
No title 1185881216083,B,0,6,0
No title 1185881216084,B,0,6,0
No title 1185881216085,B,3,2,0
No title 1185881216086,B,5,0,0
No title 1185881216087,B,6,0,0
No title 1185881216088,B,4,0,0
No title 1185881216089,B,1,5,0
No title 1185881216090,B,0,6,0
No title 1185881216091,B,0,5,0
No title 1185881216092,B,0,6,0
No title 1185881216093,B,0,6,0
No title 1185881216094,B,0,1,4
No title 1185881216095,B,0,0,6
No title 1185881216096,B,0,0,5
No title 1185881216097,B,0,0,5
No title 1185881216098,B,0,0,5
No title 1185881216099,B,0,0,6
No title 1185881216100,B,0,0,4
No title 1185881216101,B,0,0,6
No title 1185881216102,B,0,0,5
No title 1185881216103,B,0,0,5
No title 1185881216104,B,0,0,6
No title 1185881216105,B,0,0,5
No title 1185881216106,B,0,0,5
No title 1185881216107,B,0,0,6
No title 1185881216108,B,0,0,5
No title 1185881216109,B,0,0,5
No title 1185881216110,B,0,0,6
No title 1185881216111,B,0,0,5
No title 1185881216112,B,0,5,1
No title 1185881216113,B,0,6,0
No title 1185881216114,B,0,6,0
No title 1185881216115,B,0,6,0
No title 1185881216116,B,0,6,0
No title 1185881216117,B,4,1,0
No title 1185881216118,B,6,0,0
No title 1185881216119,B,5,0,0
No title 1185881216120,B,5,0,0
No title 1185881216121,B,3,3,0
No title 1185881216122,B,0,6,0
No title 1185881216123,B,0,5,0
No title 1185881216124,B,0,6,0
No title 1185881216125,B,0,6,0
No title 1185881216126,B,0,5,0
No title 1185881216127,B,0,6,0
No title 1185881216128,B,5,0,0
No title 1185881216129,B,6,0,0
No title 1185881216130,B,2,3,0
No title 1185881216131,B,0,6,0
No title 1185881216132,B,0,5,0
No title 1185881216133,B,0,5,0
No title 1185881216134,B,0,5,0
No title 1185881216135,B,0,6,0
No title 1185881216136,B,0,6,0
No title 1185881216137,B,2,3,0
No title 1185881216138,B,6,0,0
No title 1185881216139,B,6,0,0
No title 1185881216140,B,5,0,0
No title 1185881216141,B,6,0,0
No title 1185881216142,B,5,0,0
No title 1185881216143,B,0,6,0
No title 1185881216144,B,0,5,0
No title 1185881216145,B,0,5,0
No title 1185881216146,B,0,6,0
No title 1185881216147,B,0,6,0
No title 1185881216148,B,0,5,0
No title 1185881216149,B,0,7,0
No title 1185881216150,B,0,6,0
No title 1185881216151,B,0,6,0
No title 1185881216152,B,0,5,0
No title 1185881216153,B,0,6,0
No title 1185881216154,B,0,4,0
No title 1185881216155,B,0,6,0
No title 1185881216156,B,0,6,0
No title 1185881216157,B,0,5,0
No title 1185881216158,B,0,6,0
No title 1185881216159,B,0,6,0
No title 1185881216160,B,0,5,0
No title 1185881216161,B,0,5,0
No title 1185881216162,B,0,6,0
No title 1185881216163,B,1,4,0
No title 1185881216164,B,5,0,0
No title 1185881216165,B,6,0,0
No title 1185881216166,B,6,0,0
No title 1185881216167,B,3,2,0
No title 1185881216168,B,0,6,0
No title 1185881216169,B,0,5,0
No title 1185881216170,B,0,6,0
No title 1185881216171,B,0,5,0
No title 1185881216172,B,0,6,0
No title 1185881216173,B,0,6,0
No title 1185881216174,B,0,5,0
No title 1185881216175,B,6,0,0
No title 1185881216176,B,6,0,0
No title 1185881216177,B,6,0,0
No title 1185881216178,B,6,0,0
No title 1185881216179,B,2,3,0
No title 1185881216180,B,0,6,0
No title 1185881216181,B,0,6,0
No title 1185881216182,B,0,6,0
No title 1185881216183,B,0,5,0
No title 1185881216184,B,0,6,0
No title 1185881216185,B,0,6,0
No title 1185881216186,B,0,6,0
No title 1185881216187,B,0,6,0
No title 1185881216188,B,0,5,0
No title 1185881216189,B,0,7,0
No title 1185881216190,B,0,5,0
No title 1185881216191,B,0,6,0
No title 1185881216192,B,0,6,0
No title 1185881216193,B,0,5,0
No title 1185881216194,B,0,5,0
No title 1185881216195,B,0,6,0
No title 1185881216196,B,0,6,0
No title 1185881216197,B,0,6,0
No title 1185881216198,B,0,6,0
No title 1185881216199,B,0,5,0
No title 1185881216200,B,0,6,0
No title 1185881216201,B,0,6,0
No title 1185881216202,B,0,5,0
No title 1185881216203,B,0,6,0
No title 1185881216204,B,0,6,0
No title 1185881216205,B,0,5,0
No title 1185881216206,B,0,6,0
No title 1185881216207,B,0,6,0
No title 1185881216208,B,0,6,0
No title 1185881216209,B,0,6,0
No title 1185881216210,B,0,6,0
No title 1185881216211,B,4,1,0
No title 1185881216212,B,6,0,0
No title 1185881216213,B,6,0,0
No title 1185881216214,B,6,0,0
No title 1185881216215,B,6,0,0
No title 1185881216216,B,6,0,0
No title 1185881216217,B,6,0,0
No title 1185881216218,B,3,2,0
No title 1185881216219,B,0,6,0
No title 1185881216220,B,0,5,0
No title 1185881216221,B,1,4,0
No title 1185881216222,B,6,0,0
No title 1185881216223,B,5,0,0
No title 1185968156952,B,0,3,0
No title 1185968156953,B,0,7,0
No title 1185968156954,B,0,6,0
No title 1185968156955,B,0,6,0
No title 1185968156956,B,0,6,0
No title 1185968156957,B,0,4,0
No title 1185968156963,B,0,6,0
No title 1185968156964,B,0,6,0
No title 1185968156965,B,0,5,0
No title 1185968156966,B,0,6,0
No title 1185968156967,B,0,6,0
No title 1185968156968,B,0,5,0
No title 1185968156969,B,0,6,0
No title 1185968156970,B,0,6,0
No title 1185968156971,B,0,6,0
No title 1185968156972,B,0,5,0
No title 1185968156973,B,0,5,0
No title 1185968156974,B,0,3,0
No title 1185968156975,B,0,4,0
No title 1185968156976,B,0,4,0
No title 1185968156977,B,0,6,0
No title 1185968156978,B,0,6,0
No title 1185968156979,B,0,6,0
No title 1185968156980,B,0,6,0
No title 1185968156981,B,0,5,0
No title 1185968156982,B,0,4,0
No title 1185968156983,B,0,3,0
No title 1185968156984,B,0,4,0
No title 1185968156985,B,0,4,0
No title 1185968156986,B,0,5,0
No title 1185968156987,B,0,6,0
No title 1185968156988,B,0,5,0
No title 1185968156989,B,0,6,0
No title 1185968156990,B,0,6,0
No title 1185968156991,B,0,6,0
No title 1185968156992,B,0,6,0
No title 1185968156993,B,0,6,0
No title 1185968156994,B,0,6,0
No title 1185968156995,B,0,6,0
No title 1185968156996,B,0,6,0
No title 1185968156997,B,0,5,0
No title 1185968156998,B,0,7,0
No title 1185968156999,B,0,5,0
No title 1185968157000,B,0,6,0
No title 1185968157001,B,0,6,0
No title 1185968157002,B,0,6,0
No title 1185968157003,B,0,6,0
No title 1185968157004,B,0,6,0
No title 1185968157005,B,0,6,0
No title 1185968157006,B,0,6,0
No title 1185968157007,B,0,6,0
No title 1185968157008,B,0,6,0
No title 1185968157009,B,0,6,0
No title 1185968157010,B,0,5,0
No title 1185968157011,B,0,6,0
No title 1185968157012,B,0,6,0
No title 1185968157013,B,0,6,0
No title 1185968157014,B,0,6,0
No title 1185968157015,B,0,6,0
No title 1185968157016,B,0,7,0
No title 1185968157017,B,0,6,0
No title 1185968157018,B,0,6,0
No title 1185968157019,B,0,6,0
No title 1185968157020,B,0,6,0
No title 1185968157021,B,0,6,0
No title 1185968157022,B,0,6,0
No title 1185968157023,B,0,7,0
No title 1185968157024,B,0,6,0
No title 1185968157025,B,0,6,0
No title 1185968157026,B,0,6,0
No title 1185968157027,B,0,6,0
No title 1185968157028,B,0,6,0
No title 1185968157029,B,0,6,0
No title 1185968157030,B,0,7,0
No title 1185968157031,B,0,6,0
No title 1185968157032,B,0,6,0
No title 1185968157033,B,0,7,0
No title 1185968157034,B,0,7,0
No title 1185968157035,B,0,6,0
No title 1185968157036,B,0,6,0
No title 1185968157037,B,0,7,0
No title 1185968157038,B,0,6,0
No title 1185968157039,B,0,6,0
No title 1185968157040,B,2,4,0
No title 1185968157041,B,6,0,0
No title 1185968157042,B,7,0,0
No title 1185968157043,B,2,3,0
No title 1185968157044,B,0,5,0
No title 1185968157045,B,0,4,0
No title 1185968157046,B,0,6,0
No title 1185968157047,B,6,1,0
No title 1185968157048,B,6,0,0
No title 1185968157049,B,6,0,0
No title 1185968157050,B,6,0,0
No title 1185968157051,B,7,0,0
No title 1185968157052,B,2,0,4
No title 1185968157053,B,0,0,7
No title 1185968157054,B,0,0,6
No title 1185968157055,B,0,4,2
No title 1185968157056,B,0,6,0
No title 1185968157057,B,0,5,0
No title 1185968157058,B,0,7,0
No title 1185968157059,B,0,7,0
No title 1185968157060,B,0,1,5
No title 1185968157061,B,0,0,6
