name,type,cy,by,ud
Volume 2 Safety and Reliability Pipeline Technology,C,0,97,0
Volume 2 Symposia Parts A B and C,C,0,324,324
Volume 2 Symposia and General Papers Parts A and B,C,0,159,0
Volume 2 Turbo Expo 2002 Parts A and B,C,0,132,0
Volume 2 Turbo Expo 2003,C,0,97,0
Volume 2 Turbo Expo 2007,C,108,0,0
Volume 3,C,0,128,0
Volume 3 Materials Technology Ocean Engineering Polar and Arctic Sciences and Technology Workshops,C,0,105,0
Volume 3 Turbo Expo 2002 Parts A and B,C,0,121,0
Volume 3 Turbo Expo 2003,C,0,91,0
Volume 3 Turbo Expo 2007,C,111,0,0
Volume 4,C,0,122,0
Volume 4 Turbo Expo 2002 Parts A and B,C,0,122,0
Volume 4 Turbo Expo 2003,C,0,71,0
Volume 4 Turbo Expo 2007 Parts A and B,C,141,0,0
Volume 5 Turbo Expo 2002 Parts A and B,C,0,122,0
Volume 5 Turbo Expo 2003 Parts A and B,C,0,107,0
Volume 5 Turbo Expo 2007,C,122,0,0
Volume 6 Turbo Expo 2003 Parts A and B,C,0,116,0
Volume 6 Turbo Expo 2007 Parts A and B,C,172,0,0
1958 Symposium on Bulk Sampling,B,0,6,0
22nd Symposium on the Effects of Radiation on Materials,B,0,0,33
A Guide to the Safe Handling of Hazardous Materials Accidents,B,0,3,0
A Guide to the Safe Handling of Hazardous Materials Accidents Second Edition,B,0,0,3
A Manual on Methods for Retrieving and Correlating Technical Data,B,0,6,0
ASTM Manual on Consumer Sensory Evaluation,B,0,11,0
ASTM Manual on Zirconium and Hafnium,B,0,11,0
ASTM Viscosity Tables for Kinematic Viscosity Conversions and Viscosity Index Calculations,B,0,4,0
ASTM s Role in Performance-Based Fire Codes and Standards,B,0,12,0
Accelerated and Outdoor Durability Testing of Organic Materials,B,0,16,0
Access Security Screening Challenges and Solutions,B,0,13,0
Accreditation Practices for Inspections Tests and Laboratories,B,0,0,14
Achievement of High Fatigue Resistance in Metals and Alloys,B,0,20,0
Acoustic Emission,B,0,22,0
Acoustic Emission Current Practice and Future Directions,B,0,38,0
Acoustic Emission Monitoring of Pressurized Systems,B,0,16,0
Acoustic Emission Standards and Technology Update,B,0,19,0
Acoustic Emission Testing of Aerial Devices and Associated Equipment Used in the Utility Industries,B,0,7,0
Acoustic Emissions in Geotechnical Engineering Practice,B,0,10,0
Adhesion Measurement of Thin Films Thick Films and Bulk Coatings,B,0,29,0
Adhesively Bonded Joints Testing Analysis and Design,B,0,26,26
Advanced Composite Materials???Environmental Effects,B,0,19,0
Advanced Triaxial Testing of Soil and Rock,B,0,57,57
Advances in Adhesives Adhesion Science and Testing,B,0,0,12
Advances in Fatigue Crack Closure Measurement and Analysis Second Volume,B,0,31,0
Advances in Fatigue Lifetime Predictive Techniques,B,0,31,0
Advances in Fatigue Lifetime Predictive Techniques 3rd Volume,B,0,20,0
Advances in Fatigue Lifetime Predictive Techniques Second Volume,B,0,20,0
Advances in Geosynthetic Clay Liner Technology 2nd Symposium,B,0,0,12
Advances in Luminescence Spectroscopy,B,0,0,12
Advances in Multiaxial Fatigue,B,0,28,0
Advances in Thermoplastic Matrix Composite Materials,B,0,0,22
Advances in the Production and Use of Steel with Improved Internal Cleanliness,B,0,8,0
Air Change Rate and Airtightness in Buildings,B,0,26,0
Air Quality Meteorology and Atmospheric Ozone,B,0,37,0
Air Quality and Comfort in Airliner Cabins,B,0,0,16
Airflow Performance of Building Envelopes Components and Systems,B,0,21,0
Alkalies in Concrete,B,0,0,10
Alternative Bearing Surfaces in Total Joint Replacement,B,0,21,0
Alternatives to Chlorofluorocarbon Fluids in the Cleaning of Oxygen and Aerospace Systems and Components,B,0,14,0
An Introduction to the Development and Use of the Master Curve Method,B,0,17,0
Analysis of Paints and Related Materials Current Techniques for Solving Coatings Problems,B,0,12,0
Analysis of Reactor Vessel Radiation Effects Surveillance Programs,B,0,10,0
Analysis of Soils Contaminated with Petroleum Constituents,B,0,11,0
Analysis of Waters Associated with Alternative Fuel Production,B,0,20,0
Analysis of the Test Methods for High Modulus Fibers and Composites,B,0,21,0
Analytical Methods Developed for Application to Lunar Samples Analyses,B,0,12,0
Analytical and Experimental Methods for Residual Stress Effects in Fatigue,B,0,14,14
Application of 2[fraction one-quarter]Cr-1 Mo Steel for Thick-Wall Pressure Vessels,B,0,26,0
Application of Accelerated Corrosion Tests to Service Life Prediction of Materials,B,0,26,0
Application of Agricultural Analysis in Environmental Studies,B,0,17,0
Applications Related Phenomena in Titanium Alloys,B,0,18,0
Applications of Automation Technology to Fatigue and Fracture Testing,B,0,21,0
Applications of Automation Technology to Fatigue and Fracture Testing and Analysis,B,0,13,0
Applications of Composite Materials,B,0,8,0
Applications of Continuum Damage Mechanics to Fatigue and Fracture,B,0,15,0
Applications of Electron Microfractography to Materials Research,B,0,8,0
Applications of Inductively Coupled Plasma-Mass Spectrometry to Radionuclide Determinations,B,0,28,0
Applications of Modern Metallographic Techniques,B,0,14,0
Applications of Radiation Thermometry,B,0,0,15
Applied Surface Analysis,B,0,16,0
Aquatic Invertebrate Bioassays,B,0,16,0
Aquatic Toxicology,B,0,32,0
Aquatic Toxicology Proceedings of the Second Annual Symposium on Aquatic Toxicology,B,0,29,0
Aquatic Toxicology and Environmental Fate Eleventh Volume,B,0,43,43
Aquatic Toxicology and Environmental Fate Ninth Volume,B,0,0,41
Aquatic Toxicology and Hazard Assessment,B,0,67,0
Aquatic Toxicology and Hazard Assessment 10th Volume,B,0,47,47
Aquatic Toxicology and Hazard Assessment 12th Volume,B,0,0,38
Aquatic Toxicology and Hazard Assessment Eighth Symposium,B,0,0,41
Aquatic Toxicology and Hazard Assessment Seventh Symposium,B,0,0,41
Aquatic Toxicology and Hazard Assessment Sixth Symposium,B,0,39,0
Aquatic Toxicology and Hazard Evaluation,B,0,26,0
Aquatic Toxicology and Risk Assessment Fourteenth Volume,B,0,30,0
Aquatic Toxicology and Risk Assessment Thirteenth Volume,B,0,29,0
Asbestos Control Surveys Removal and Management Second Edition,B,0,9,0
Aspects of Lubricant Oxidation,B,0,0,5
Asphalt Concrete Mix Design Development of More Rational Approaches,B,0,0,9
Asphalt Emulsions,B,0,9,0
Asphalt Pavement Construction New Materials and Techniques,B,0,12,0
Asphalt Rheology Relationship to Mixture,B,0,0,13
Assignment of the Glass Transition,B,0,28,0
Atmospheric Corrosion,B,0,19,0
Atmospheric Corrosion Investigation of Aluminum-Coated Zinc-Coated and Copper-Bearing Steel Wire and Wire Products (A Twelve Year Report),B,0,2,0
Atmospheric Corrosion Investigation of Aluminum-Coated Zinc-Coated and Copper-Bearing Steel Wire and Wire Products A Twenty-Year Report,B,0,0,3
Atmospheric Corrosion of Metals,B,0,25,0
Atmospheric Factors Affecting the Corrosion of Engineering Metals,B,0,19,0
Automated Manufacturing,B,0,0,24
Automated Test Methods for Fracture and Fatigue Crack Growth,B,0,0,21
Automation in Fatigue and Fracture Testing and Analysis,B,0,44,0
Automation of Mechanical Testing,B,0,11,0
Automotive Gasoline Performance and Information System,B,0,2,0
Avian and Mammalian Wildlife Toxicology,B,0,12,0
Avian and Mammalian Wildlife Toxicology Second Conference,B,0,16,0
Aviation Fuel Thermal Stability Requirements,B,0,14,0
Bacterial Indicators/Health Hazards Associated with Water,B,0,29,0
Basic Principles of Sensory Evaluation,B,0,14,0
Basic Questions in Fatigue Volume I,B,0,25,25
Bearing Steels Into the 21st Century,B,0,36,0
Behavior of Deep Foundations,B,0,37,0
Behavior of Polymeric Materials in Fire,B,0,12,0
Beryllium Sampling and Analysis,B,0,0,10
Bibliographical Abstracts on Evaluation of Fluorescent Whitening Agents 1929 1968,B,0,4,0
Bibliography on Low - Cycle Fatigue 1957 1967 Part I Sub-Divided References,B,0,2,0
Biological Contaminants in Indoor Environments,B,0,24,0
Biological Data in Water Pollution Assessment Quantitative and Statistical Analyses,B,0,16,0
Biological Methods for the Assessment of Water Quality,B,0,19,0
Biological Monitoring of Water and Effluent Quality,B,0,21,0
Biomaterials Mechanical Properties,B,0,28,0
Bioprocessing Safety Worker and Community Safety and Health Considerations,B,0,22,0
Bioremediation of Pollutants in Soil and Water,B,0,21,0
Blended Cements,B,0,0,14
Bone Graft Substitutes,B,0,22,0
Building Air Change Rate and Infiltration Measurements,B,0,16,0
Building Applications of Heat Flux Transducers,B,0,0,24
Building Deck Waterproofing,B,0,16,0
Building Facade Maintenance Repair and Inspection,B,0,0,27
Building Performance Function Preservation and Rehabilitation,B,0,0,17
Building Seals and Sealants,B,0,26,0
Building Security,B,0,18,0
Buildings Sealants Materials Properties and Performance,B,0,28,0
Buried Plastic Pipe Technology 2nd Volume,B,0,20,0
C0033 |Specification for Concrete Aggregates,S,1,0,0
C0151 |Test Method for Autoclave Expansion of Hydraulic Cement,S,1,0,0
C0704 |Test Method for Abrasion Resistance of Refractory Materials at Room Temperature,S,1,0,0
Calibration in Air Monitoring,B,0,27,0
Carbonate Additions to Cement,B,0,10,0
Case Histories Involving Fatigue and Fracture Mechanics,B,0,0,27
Case Studies for Fatigue Education,B,0,15,0
Cell-Culture Test Methods,B,0,17,0
Cement Standards???Evolution and Trends,B,0,10,0
Characterization and Determination of Erosion Resistance,B,0,30,0
Characterization and Performance of Calcium Phosphate Coatings for Implants,B,0,21,0
Characterization and Properties of Petroleum Fractions First Edition,B,0,12,0
Characterization and Properties of Ultra-High Molecular Weight Polyethylene,B,0,13,0
Characterization and Toxicity of Smoke,B,0,16,0
Characterizing Sources of Indoor Air Pollution and Related Sink Effects,B,0,34,0
Charpy Impact Test Factors and Variables,B,0,16,0
Chemical Analysis of Metals,B,0,0,14
Chemical Dispersants for the Control of Oil Spills,B,0,27,0
Chemical Protective Clothing Performance in Chemical Emergency Response,B,0,0,24
Chemical and Biological Characterization of Municipal Sludges Sediments Dredge Spoils and Drilling Muds,B,0,0,46
Chevron-Notch Fracture Test Experience Metals and Non-Metals,B,0,15,0
Chevron-Notched Specimens Testing and Stress Analysis,B,0,0,24
Child-Resistant Packaging,B,0,17,0
Chloride Corrosion of Steel in Concrete,B,0,19,0
Classification System for Specifying Plastic Materials,S,2,0,0
Classification and Specification for Automotive Service Greases,S,1,0,0
Classification for Bicycle Usage,S,1,0,0
Classification for Building Elements and Related Sitework--UNIFORMAT II,S,0,1,0
Classification for Passive Fiber Optic Seals,S,1,0,0
Classification for Security Seals,S,1,0,0
Classification of Child-Resistant Packages,S,1,0,0
Cleaning Stone and Masonry,B,0,0,13
Clinical and Laboratory Performance of Bone Plates,B,0,13,0
Cobalt-Base Alloys for Biomedical Applications,B,0,20,0
Cold Cleaning with Halogenated Solvents,B,0,7,0
Commercial Opportunities for Advanced Composites,B,0,9,0
Community Noise,B,0,28,0
Community Toxicity Testing,B,0,0,24
Composite Materials Fatigue and Fracture,B,0,0,24
Composite Materials Fatigue and Fracture (Sixth Volume),B,0,33,0
Composite Materials Fatigue and Fracture (Third Volume),B,0,45,0
Composite Materials Fatigue and Fracture 7th Volume,B,0,21,0
Composite Materials Fatigue and Fracture Fifth Volume,B,0,30,0
Composite Materials Fatigue and Fracture Fourth Volume,B,0,38,0
Composite Materials Fatigue and Fracture Second Volume,B,0,0,27
Composite Materials Quality Assurance and Processing,B,0,15,0
Composite Materials Testing and Design (6th Conference),B,0,35,0
Composite Materials Testing and Design (Eighth Conference),B,0,31,31
Composite Materials Testing and Design (Fourth Conference),B,0,34,0
Composite Materials Testing and Design (Ninth Volume),B,0,31,0
Composite Materials Testing and Design (Second Conference),B,0,38,0
Composite Materials Testing and Design (Seventh Conference),B,0,0,28
Composite Materials Testing and Design (Tenth Volume),B,0,41,0
Composite Materials Testing and Design (Third Conference),B,0,38,0
Composite Materials Testing and Design Fourteenth Volume,B,0,0,25
Composite Materials Testing and Design Thirteenth Volume,B,0,15,0
Composite Materials Testing and Design Twelfth Volume,B,0,26,0
Composite Materials for Implant Applications in the Human Body Characterization and Testing,B,0,13,0
Composite Reliability,B,0,43,0
Composites Bonding,B,0,10,0
Composites for Extreme Environments,B,0,15,0
Compositional Analysis by Thermogravimetry,B,0,25,25
Compression Response of Composite Structures,B,0,24,0
Computer Automation of Materials Testing,B,0,18,0
Computer Modeling in Corrosion,B,0,25,0
Computerization and Data Management in the Metals Analysis Laboratory,B,0,12,12
Computerization and Networking of Materials Data Bases,B,0,0,35
Computerization and Networking of Materials Databases Fifth Volume,B,0,24,0
Computerization and Networking of Materials Databases Fourth Volume,B,0,22,0
Computerization and Networking of Materials Databases Second Volume,B,0,24,0
Computerization and Networking of Materials Databases Third Volume,B,0,61,0
Computerized Chemical Data Standards Databases Data Interchange and Information Systems,B,0,14,0
Computerized Laboratory Systems,B,0,13,0
Computerized Quantitative Infrared Analysis,B,0,0,12
Concrete Pipe and The Soil-Structure System,B,0,13,0
Concrete Pipe for the New Millennium,B,0,0,9
Consolidation of Soils Testing and Evaluation,B,0,0,43
Constraint Effects in Fracture,B,0,27,0
Constraint Effects in Fracture Theory and Applicatons Second Volume,B,0,26,0
Constructing Smooth Hot Mix Asphalt (HMA) Pavements,B,0,0,11
Constructing and Controlling Compaction of Earth Fills,B,0,0,25
Consumer Safety Performance Specification for Home Playground Equipment,S,1,0,0
Consumer Safety Performance Specification for Stationary Activity Centers,S,1,0,0
Consumer Safety Specification for Full-Size and Non-Full-Size Baby Crib Corner Post Extensions,S,0,0,1
Consumer Safety Specification for Hand-Held Infant Carriers,S,1,0,0
Consumer Safety Specification for High Chairs,S,1,0,0
Consumer Safety Specification for Infant Swings,S,1,0,0
Consumer Safety Specification for Portable Bed Rails,S,1,0,0
Consumer Safety Specification for Toy Safety,S,1,0,0
Contaminated Sediments Characterization Evaluation Mitigation/Restoration and Management Strategy Performance,B,0,0,26
Contaminated Sediments Evaluation and Remediation Techniques,B,0,1,40
Continuous Anesthesia Gas Monitoring,B,0,10,0
Correlating Sensory Objective Measurements???New Methods for Answering Old Problems,B,0,13,0
Correlation of Subjective-Objective Methods in the Study of Odors and Taste,B,0,9,0
Correlations of ASTM D 2887-73 with Physical Properties of Petroleum Fractions,B,0,11,0
Corrosion Effect of Stary Currents and the Techniques for Evaluating Corrosion of Rebars in Concrete,B,0,0,16
Corrosion Fatigue Mechanics Metallurgy Electrochemistry and Engineering,B,0,28,0
Corrosion Forms and Control for Infrastructure,B,0,29,0
Corrosion Monitoring in Industrial Plants Using Nondestructive Testing and Electrochemical Methods,B,0,0,36
Corrosion Rates of Steel in Concrete,B,0,17,0
Corrosion Testing and Evaluation Silver Anniversary Volume,B,0,34,0
Corrosion Testing in Natural Waters Second Volume,B,0,9,0
Corrosion Tests and Standards Application and Interpretation???Second Edition,B,0,86,0
Corrosion and Degradation of Implant Materials,B,0,24,0
Corrosion and Degradation of Implant Materials Second Symposium,B,0,0,36
Corrosion in Natural Environments,B,0,21,0
Corrosion in Natural Waters,B,0,9,0
Corrosion of Electronic and Magnetic Materials,B,0,11,0
Corrosion of Metals Under Thermal Insulation,B,0,0,25
Corrosion of Metals in Association with Concrete,B,0,12,0
Corrosion of Reinforcing Steel In Concrete,B,0,15,0
Corrosion-Fatigue Technology,B,0,20,0
Crack Arrest Methodology and Applications,B,0,28,0
Cracks and Fracture,B,0,33,0
Creative Applications Sensory Techniques Used in Conducting Packaging Research with Consumers,B,0,7,0
Creative Use of Bearing Steels,B,0,27,0
Creep of Zirconium Alloys in Nuclear Reactors,B,0,14,0
Crosslinked and Thermally Treated Ultra-High Molecular Weight Polyethylene for Joint Replacements,B,0,0,22
Cryogens and Gases Testing Methods and Standards Development,B,0,8,0
Current Practices in Ground Water and Vadose Zone Investigations,B,0,31,0
Current Technologies in Flexible Packaging,B,0,0,12
Current Trends in Protective Packaging of Computers and Electronic Components,B,0,7,7
Cyclic Cabinet Corrosion Testing,B,0,11,0
Cyclic Deformation Fracture and Nondestructive Evaluation of Advanced Materials,B,0,23,0
Cyclic Deformation Fracture and Nondestructive Evaluation of Advanced Materials Second Volume,B,0,24,0
Cyclic Stress-Strain Behavior???Analysis Experimentation and Failure Prediction,B,0,17,0
Cyclic Stress-Strain and Plastic Deformation Aspects of Fatigue Crack Growth,B,0,12,0
D1405 |Test Method for Estimation of Net Heat of Combustion of Aviation Fuels,S,1,0,0
D2319 |Test Method for Softening Point of Pitch (Cube-in-Air Method),S,1,0,0
D3402 |Test Method for Tumbler Test for Coke,S,1,0,0
D4434 |Specification for Poly(Vinyl Chloride) Sheet Roofing,S,1,0,0
D6509 |Specification for Atactic Polypropylene (APP) Modified Bituminous Base Sheet Materials Using Glass Fiber Reinforcement,S,1,0,0
Damage Detection in Composite Materials,B,0,19,0
Damage Tolerance in Aircraft Structures,B,0,13,0
Damage Tolerance of Metallic Structures Analysis Methods and Applications,B,0,0,11
Damage in Composite Materials Basic Mechanisms Accumulation Tolerance and Characterization,B,0,18,0
Deep Foundation Improvements Design Construction and Testing,B,0,26,0
Definitions for Asbestos and Other Health-Related Silicates,B,0,0,15
Deformation Mechanisms Texture and Anisotropy in Zirconium and Zircaloy,B,0,7,0
Degradation of Metals in the Atmosphere,B,0,0,34
Delamination and Debonding of Materials,B,0,0,29
Design and Protocol for Monitoring Indoor Air Quality,B,0,0,25
Design and Tests of Building Structures Symposiums on Seismic and Shock Loading Glued Laminated and Other Constructions,B,0,12,0
Design of Buildings for Fire Safety,B,0,11,0
Design of Fatigue and Fracture Resistant Structures,B,0,25,0
Designing Cathodic Protection Systems for Marine Structures and Vehicles,B,0,8,0
Determination of The Spectrochemical Working Curve,B,0,6,0
Determination of the,B,0,14,0
Development of Fatigue Loading Spectra,B,0,0,16
Developments in Fracture Mechanics Test Methods Standardization,B,0,15,0
Dimension Stone Cladding Design Construction Evaluation and Repair,B,0,0,14
Direct-Current Magnetic Hysteresigraphs,B,0,9,0
Direct-Current Magnetic Measurements for Soft Magnetic Materials,B,0,2,0
Dispersive Clays Related Piping and Erosion in Geotechnical Projects,B,0,36,0
Disposal of Oil and Debris Resulting from a Spill Cleanup Operation,B,0,15,0
Disposal of Plastics with Minimum Environmental Impact,B,0,7,0
Distillate Fuel Contamination Storage and Handling,B,0,20,20
Distillate Fuel Stability and Cleanliness,B,0,16,0
Dredging Remediation and Containment of Contaminated Sediments,B,0,26,0
Drop-Weight Test for Determination of Nil-Ductility Transition Temperature User s Experience with ASTM Method E 208,B,0,13,0
Durability 2000 Accelerated and Outdoor Weathering Testing,B,0,0,14
Durability Testing of Nonmetallic Materials,B,0,16,0
Durability of Building Materials and Components,B,0,87,0
Durability of Building and Construction Sealants and Adhesives,B,0,0,31
Dynamic Elastic Modulus Measurements in Materials,B,0,19,0
Dynamic Geotechnical Testing,B,0,21,0
Dynamic Geotechnical Testing II,B,0,28,0
E2205 |Guide for Risk-Based Corrective Action for Protection of Ecological Resources,S,1,0,0
Ecological Assessment of Macrophyton Collection USE and Meaning of Data,B,0,0,16
Ecological Assessments of Effluent Impacts on Communities of Indigenous Aquatic Organisms,B,0,21,0
Eddy-Current Characterization of Materials and Structures,B,0,35,0
Effect of Automotive Emission Requirements on Gasoline Characteristics,B,0,15,0
Effect of Load Spectrum Variables on Fatigue Crack Initiation and Propagation,B,0,16,0
Effect of Notches on Low-Cycle Fatigue A Literature Survey,B,0,12,0
Effect of Steel Manufacturing Processes on the Quality of Bearing Steels,B,0,27,27
Effect of Surface Coatings and Treatments on Wear,B,0,11,0
Effects of Aggregates and Mineral Fillers on Asphalt Mixture Performance,B,0,22,0
Effects of Defects in Composite Materials,B,0,0,17
Effects of Environment and Complex Load History on Fatigue Life,B,0,20,0
Effects of Mechanical Stiffness and Vibration on Wear,B,0,8,0
Effects of Product Quality and Design Criteria on Structural Integrity,B,0,13,0
Effects of Radiation on Materials,B,0,124,0
Effects of Radiation on Materials 14th International Symposium (Volume I),B,0,54,0
Effects of Radiation on Materials 15th International Symposium,B,0,94,0
Effects of Radiation on Materials 17th International Symposium,B,0,71,0
Effects of Radiation on Materials 18th International Symposium,B,0,74,0
Effects of Radiation on Materials 19th International Symposium,B,0,0,93
Effects of Radiation on Materials 21st International Symposium,B,0,0,62
Effects of Radiation on Materials Sixteenth International Symposium,B,0,87,0
Effects of Radiation on Materials Twelfth International Symposium,B,0,0,38
Effects of Radiation on Structural Materials,B,0,94,46
Effects of Radiation on Substructure and Mechanical Properties of Metals and Alloys,B,0,47,0
Effects of Soil Characteristics on Corrosion,B,0,0,15
Effects of the Environment on the Initiation of Crack Growth,B,0,21,0
Effluent and Evironmental Radiation Surveillance,B,0,34,0
Elastic-Plastic Fracture,B,0,37,0
Elastic-Plastic Fracture Mechanics Technology,B,0,0,10
Elastic-Plastic Fracture Second Symposium Volume I???Inelastic Crack Analysis,B,0,40,0
Elastic-Plastic Fracture Second Symposium Volume II???Fracture Resistance Curves and Engineering Applications,B,0,40,0
Elastic-Plastic Fracture Test Methods The User s Experience,B,0,0,28
Elastic-Plastic Fracture Test Methods The User s Experience (Second Volume),B,0,24,0
Electrical Insulating Materials International Issues,B,0,0,19
Electrical Insulating Oils,B,0,12,12
Electrochemical Corrosion Testing,B,0,28,0
Electrochemical Impedance Analysis and Interpretation,B,0,31,0
Electrochemical Noise Measurement for Corrosion Applications,B,0,31,0
Electron Beam Microanalysis,B,0,3,0
Electron Fractography,B,0,12,0
Elemental Analysis of Fuels and Lubricants Recent Advances and Future Prospects,B,0,0,26
Elevated Temperature Effects on Fatigue and Fracture,B,0,13,0
Elevated Temperature Properties as Influenced by Nitrogen Additions to Types 304 and 316 Austenitic Stainless Steels,B,0,10,0
Elevated Temperature Static Properties of Wrought Carbon Steel,B,0,2,0
Elevated Temperature Testing Problem Areas,B,0,13,0
Eleventh Volume Composite Materials???Testing and Design,B,0,26,0
Emerging Semiconductor Technology,B,0,0,55
Energy Dispersion X-Ray Analysis X-Ray and Electron Probe Analysis,B,0,15,0
Engine Coolant Testing Fourth Volume,B,0,29,0
Engine Coolant Testing Second Symposium,B,0,0,23
Engine Coolant Testing State of The Art,B,0,27,0
Engine Coolant Testing Third Volume,B,0,26,0
Engineering Dielectrics Volume I Corona Measurement and Interpretation,B,0,16,0
Engineering Dielectrics Volume IIA Electrical Properties of Solid Insulating Materials Molecular Structure and Electrical Behavior,B,0,13,0
Engineering Dielectrics Volume IIB Electrical Properties of Solid Insulating Materials Measurement Techniques,B,0,13,0
Engineering Dielectrics Volume III Electrical Insulating Liquids,B,0,10,0
Engineering Properties of Asphalt Mixtures and the Relationship to their Performance,B,0,14,0
Environment-Sensitive Fracture Evaluation and Comparison of Test Methods,B,0,0,34
Environmental Aspects of Stabilization and Solidification of Hazardous and Radioactive Wastes,B,0,0,37
Environmental Effects on Advanced Composite Materials,B,0,8,0
Environmental Toxicology and Risk Assessment,B,0,31,0
Environmental Toxicology and Risk Assessment Biomarkers and Risk Assessment Fifth Volume,B,0,33,0
Environmental Toxicology and Risk Assessment Fourth Volume,B,0,16,0
Environmental Toxicology and Risk Assessment Modeling and Risk Assessment Sixth Volume,B,0,37,0
Environmental Toxicology and Risk Assessment Recent Achievements in Environmental Fate and Transport Ninth Volume,B,0,0,21
Environmental Toxicology and Risk Assessment Science Policy and Standardization???Implications for Environmental Decisions Tenth Volume,B,0,0,28
Environmental Toxicology and Risk Assessment Second Volume,B,0,48,0
Environmental Toxicology and Risk Assessment Seventh Volume,B,0,31,0
Environmental Toxicology and Risk Assessment Standardization of Biomarkers for Endocrine Disruption and Environmental Assessment 8th Volume,B,0,32,0
Environmental Toxicology and Risk Assessment Third Volume,B,0,26,0
