name,type,cy,by,ud
Psychology and Aging,J,20,0,0
Psychology and mental health,B,0,10,0
Psychology in litigation and legislation,B,0,6,0
Psychology of Addictive Behaviors,J,17,0,0
Psychology of Aesthetics Creativity and the Arts,J,11,0,0
Psychology of Men &amp; Masculinity,J,4,0,0
Psychology of personality Six modern approaches,B,0,8,0
Psychology of the normal and subnormal,B,0,21,0
Psychosurgery Intelligence emotion and social behavior following prefrontal lobotomy for mental disorders,B,0,27,0
Psychotherapy Theory Research Practice Training,J,17,0,0
Readings in abnormal psychology and mental hygiene,B,0,28,0
Rehabilitation Psychology,J,10,0,0
Resolution of inner conflict An introduction to psychoanalytic therapy (2nd ed ),B,19,0,0
Responsibility in mental disease,B,0,10,0
School of the future,B,0,11,0
Scientific social surveys and research An introduction to the background content methods and analysis of social studies,B,0,20,0
Social learning and clinical psychology,B,0,11,0
Social psychology,B,0,14,0
Source book for social psychology,B,0,28,0
The Picture Completion Test,B,0,11,0
The achievement motive,B,0,11,0
The clinical psychologist,B,0,4,0
The day treatment center Principles application and evaluation,B,0,9,0
The dependent patient A practitioner s guide,B,11,0,0
The development of attitudes A study of the attitudes of mountain children,B,0,8,0
The development of intelligence in children (The Binet-Simon Scale),B,0,6,0
The essentials of psychology (3rd ed ),B,0,19,0
The foundations of experimental psychology,B,0,24,0
The group mind A sketch of the principles of collective psychology with some attempt to apply them to the interpretation of nati,B,0,21,0
The heart and soul of change What works in therapy,B,0,15,0
The history and practice of psychanalysis (rev ed ),B,0,9,0
The human personality,B,0,15,0
The initial interview in psychiatric practice with phonograph records available to professional persons and institutions,B,0,7,0
The intelligence of the feeble-minded,B,0,28,0
The letters of William James in two volumes,B,0,11,0
The mental growth of the pre-school child A psychological outline of normal development from birth to the sixth year including a,B,0,39,0
The odyssey of a psychologist Pioneering experiences in special education clinical psychology and mental hygiene with a comprehe,B,0,9,0
The philosophical roots of scientific psychology,B,0,8,0
The principles of psychology,B,0,13,0
The principles of psychology Vol II,B,0,5,0
The psychic life of micro-organisms A study in experimental psychology,B,0,10,0
The psychologic study of man,B,0,11,0
The psychological methods of testing intelligence,B,0,4,0
The psychology of abnormal people with educational applications,B,0,18,0
The psychology of adolescence (3rd ed ),B,0,20,0
The psychology of aggression,B,0,15,0
The psychology of arithmetic,B,0,16,0
The psychology of childhood,B,0,18,0
The psychology of dementia praecox,B,0,6,0
The psychology of functional neuroses,B,0,16,0
The psychology of insanity,B,0,13,0
The psychology of reasoning based on experimental researches in hypnotism (3rd ed ),B,0,6,0
The psychology of special abilities and disabilities,B,0,11,0
The sentiment of rationality,B,0,6,0
The six schizophrenias Reaction patterns in children and adults,B,0,13,0
The waking brain,B,0,9,0
The wholesome personality A contribution to mental hygiene,B,0,19,0
The will to believe and other essays in popular philosophy,B,0,3,0
Theories of perception and the concept of structure A review and critical analysis with an introduction to a dynamic-structural,B,0,22,0
Theory of legislation,B,0,9,0
Toward a psychology of being,B,0,15,0
Training and Education in Professional Psychology,J,6,0,0
Treatment of the delinquent adolescent Group and individual therapy with parent and child,B,0,10,0
Understanding psychotherapy change A practical guide to configurational analysis,B,9,0,0
Victims of crime and violence Final report of the APA Task Force on the Victims of Crime and Violence,B,0,4,0
American Journal of Public Health,J,62,0,70
American Journal of Roentgenology,J,204,0,0
Hesperia,J,59,30,10
Journal of Computational and Theoretical Nanoscience,J,0,0,14
Journal of Holography and Speckle,J,4,0,0
Journal of Low Power Electronics,J,64,0,0
Journal of Nanoelectronics and Optoelectronics,J,14,0,0
Journal of Nanoscience and Nanotechnology,J,134,0,170
Journal of Scanning Probe Microscopy,J,7,0,7
Journal of Bone and Mineral Research,J,120,0,5650
Journal of Biological Chemistry,J,1131,0,1238
Molecular &amp; Cellular Proteomics,J,52,0,31
The Journal of Lipid Research,J,75,0,78
Cell Biology Education,J,0,0,8
Molecular Biology of the Cell,J,99,0,108
Journal of Clinical Investigation,J,94,0,28
American Journal of Clinical Pathology,J,48,2,50
Laboratory Medicine,J,24,0,0
American Journal Of Pathology,J,91,0,144
Journal of Molecular Diagnostics,J,33,0,0
Antimicrobial Agents and Chemotherapy,J,168,0,0
Applied and Environmental Microbiology,J,260,0,0
Clinical Microbiology Reviews,J,9,0,0
Clinical and Vaccine Immunology,J,53,0,0
Eukaryotic Cell,J,54,0,0
Infection and Immunity,J,190,0,0
Journal of Bacteriology,J,198,0,0
Journal of Clinical Microbiology,J,224,0,0
Journal of Virology,J,322,0,0
Microbiology and Molecular Biology Reviews,J,10,0,0
Molecular and Cellular Biology,J,153,0,0
Drug Metabolism and Disposition,J,65,0,68
Journal of Pharmacology and Experimental Therapeutics,J,158,0,167
Molecular Interventions,J,8,0,0
Molecular Pharmacology,J,115,0,120
Pharmacological Reviews,J,9,0,0
Agronomy Journal,J,26,0,0
Journal of Environmental Quality,J,85,0,0
Journal of Andrology,J,35,0,0
Journal of Animal Science,J,137,0,0
International Journal of Geomechanics,J,16,0,0
Journal of Aerospace Engineering,J,9,0,0
Journal of Architectural Engineering,J,7,0,0
Journal of Bridge Engineering,J,23,0,0
Journal of Cold Regions Engineering,J,3,0,0
Journal of Composites for Construction,J,21,0,0
Journal of Computing in Civil Engineering,J,8,0,0
Journal of Construction Engineering and Management,J,43,0,0
Journal of Energy Engineering,J,7,0,0
Journal of Engineering Mechanics,J,41,0,0
Journal of Environmental Engineering,J,58,0,36
Journal of Geotechnical and Geoenvironmental Engineering,J,57,0,0
Journal of Hydraulic Engineering,J,54,0,0
Journal of Hydrologic Engineering,J,18,0,0
Journal of Infrastructure Systems,J,7,0,0
Journal of Irrigation and Drainage Engineering,J,33,0,0
Journal of Management in Engineering,J,8,0,0
Journal of Materials in Civil Engineering,J,34,0,0
Journal of Performance of Constructed Facilities,J,16,0,0
Journal of Professional Issues in Engineering Education and Practice,J,13,0,0
Journal of Structural Engineering,J,56,0,0
Journal of Surveying Engineering,J,5,0,0
Journal of Transportation Engineering,J,27,0,0
Journal of Urban Planning and Development,J,10,0,0
Journal of Water Resources Planning and Management,J,9,0,0
Journal of Waterway Port Coastal and Ocean Engineering,J,14,0,0
Leadership and Management in Engineering,J,8,0,0
Natural Hazards Review,J,4,0,0
Practice Periodical of Hazardous Toxic and Radioactive Waste Management,J,11,0,0
Practice Periodical on Structural Design and Construction,J,8,0,0
Journal of Clinical Oncology,J,303,0,1300
American Journal of Health-System Pharmacy,J,89,0,0
Blood,J,403,0,274
Journal of the American Society of Nephrology,J,112,0,101
Clinical Journal of the American Society of Nephrology,J,56,0,33
THE PLANT CELL ONLINE,J,57,0,42
PLANT PHYSIOLOGY,J,135,0,110
The Arabidopsis Book,J,3,0,47
Journal of Agricultural Biological &amp; Environmental Statistics,J,7,0,7
Journal of Business &amp; Economic Statistics,J,12,0,0
Journal of Computational &amp; Graphical Statistics,J,14,0,0
Technometrics,J,16,0,0
The American Statistician,J,12,0,12
American Journal of Respiratory and Critical Care Medicine,J,91,0,86
Proceedings of the American Thoracic Society,J,77,0,0
American Journal of Respiratory Cell and Molecular Biology,J,44,0,44
Biointerphases,J,16,0,0
Journal of Vacuum Science &amp; Technology A Vacuum Surfaces and Films,J,42,0,0
Journal of Vacuum Science &amp; Technology B Microelectronics and Nanometer Structures,J,84,0,0
American Journal of Veterinary Research,J,86,24,79
Journal of the American Veterinary Medical Association,J,183,208,419
The Annals of Family Medicine,J,51,0,0
Annual Review of Anthropology,J,36,9,48
Annual Review of Astronomy and Astrophysics,J,10,0,14
Annual Review of Biochemistry,J,2,0,4
Annual Review of Biomedical Engineering,J,0,0,22
Annual Review of Biophysics and Biomolecular Structure,J,1,0,3
Annual Review of Cell and Developmental Biology,J,19,0,57
Annual Review of Earth and Planetary Sciences,J,8,8,0
Annual Review of Ecology Evolution and Systematics,J,22,0,11
Annual Review of Ecology and Systematics,J,20,21,2
Annual Review of Energy,J,15,15,0
Annual Review of Energy and the Environment,J,7,7,0
Annual Review of Entomology,J,60,40,16
Annual Review of Environment and Resources,J,18,0,40
Annual Review of Fluid Mechanics,J,24,23,1
Annual Review of Genetics,J,35,13,30
Annual Review of Genomics and Human Genetics,J,21,0,44
Annual Review of Immunology,J,6,5,0
Annual Review of Law and Social Science,J,14,0,23
Annual Review of Materials Science,J,25,29,2
Annual Review of Medicine,J,44,24,13
Annual Review of Microbiology,J,67,48,69
Annual Review of Neuroscience,J,1,1,6
Annual Review of Nuclear Science,J,14,14,0
Annual Review of Nuclear and Particle Science,J,22,11,15
Annual Review of Nutrition,J,14,13,39
Annual Review of Pathology Mechanisms of Disease,J,6,0,3
Annual Review of Pharmacology and Toxicology,J,16,0,7
Annual Review of Physiology,J,11,0,9
Annual Review of Phytopathology,J,0,0,24
Annual Review of Psychology,J,26,0,35
Annual Review of Sociology,J,0,0,44
Anthropological Science,J,9,0,0
Advances in Applied Probability,J,12,0,0
Journal of Applied Probability,J,48,0,0
Chronic Respiratory Disease,J,9,0,0
Clinical Rehabilitation,J,32,0,798
Cultural Geographies,J,10,0,0
German History,J,9,0,0
Human &amp; Experimental Toxicology,J,12,0,0
Law Culture and the Humanities,J,45,0,0
Lupus,J,29,0,0
Multiple Sclerosis,J,0,0,4
Nursing Ethics,J,13,0,0
Perfusion,J,18,11,319
Progress in Human Geography,J,19,0,0
Progress in Physical Geography,J,9,0,0
Qualitative Research in Psychology,J,6,0,0
Second language Research,J,7,0,153
Statistical Methods in Medical Research,J,4,0,0
Statistical Modelling,J,12,0,0
The Holocene,J,29,0,14
ACM Computing Surveys,J,8,0,0
ACM SIGACT News,J,11,0,0
ACM SIGAda Ada Letters,J,7,0,0
ACM SIGCOMM Computer Communication Review,J,14,0,0
ACM SIGCSE Bulletin,J,163,0,0
ACM SIGITE Newsletter,J,2,0,0
ACM SIGOPS Operating Systems Review,J,18,0,0
ACM SIGPLAN Lisp Pointers,J,1,1,0
ACM SIGPLAN Notices,J,74,16,0
ACM SIGSOFT Software Engineering Notes,J,14,0,0
ACM Transactions on Applied Perception,J,6,0,0
ACM Transactions on Architecture and Code Optimization,J,11,0,0
ACM Transactions on Asian Language Information Processing,J,7,0,0
ACM Transactions on Computational Logic,J,8,0,0
ACM Transactions on Computer Systems,J,4,0,0
ACM Transactions on Computer-Human Interaction,J,5,0,0
ACM Transactions on Database Systems,J,19,0,0
ACM Transactions on Design Automation of Electronic Systems,J,24,0,0
ACM Transactions on Embedded Computing Systems,J,9,0,0
ACM Transactions on Graphics,J,100,0,0
ACM Transactions on Mathematical Software,J,21,0,0
ACM Transactions on Modeling and Computer Simulation,J,5,0,0
ACM Transactions on Multimedia Computing Communications and Applications,J,5,0,0
ACM Transactions on Programming Languages and Systems,J,11,0,0
ACM Transactions on Sensor Networks,J,6,0,0
ACM Transactions on Software Engineering and Methodology,J,4,0,0
ACM Transactions on Speech and Language Processing,J,2,0,0
ACM Transactions on Storage,J,5,0,0
Communications of the ACM,J,74,0,0
Journal of the ACM,J,5,0,0
Journal on Educational Resources in Computing,J,6,0,0
Posters and short talks of the 1992 SIGCHI conference on Human factors in computing systems - CHI 92 CHI 92,C,0,89,0
Proceeding of the 2006 conference on Interaction design and children - IDC 06 IDC 06,C,33,0,0
Proceeding of the 28th international conference on Software engineering - ICSE 06 ICSE 06,C,189,0,0
Proceedings of the 10th workshop on ACM SIGOPS European workshop beyond the PC - EW10 EW10,C,0,47,0
Proceedings of the 11th annual SIGCSE conference on Innovation and technology in computer science education - ITICSE 06 ITICSE 0,C,129,0,0
Proceedings of the 11th workshop on ACM SIGOPS European workshop beyond the PC - EW11 EW11,C,38,0,0
Proceedings of the 15th international conference on World Wide Web - WWW 06 WWW 06,C,217,0,0
Proceedings of the 18th international conference on Association Francophone d Interaction Homme-Machine - IHM 06 IHM 06,C,55,0,0
Proceedings of the 1st international workshop on Random testing - RT 06 RT 06,C,10,0,0
Proceedings of the 1st international workshop on open source data mining frequent pattern mining implementations - OSDM 05 OSDM,C,12,0,0
Proceedings of the 2005 workshop on New security paradigms - NSPW 05 NSPW 05,C,19,0,0
Proceedings of the 2005 workshop on Software and compilers for embedded systems - SCOPES 05 SCOPES 05,C,13,0,0
Proceedings of the 2006 ACM SIGMOD international conference on Management of data - SIGMOD 06 SIGMOD 06,C,100,0,0
Proceedings of the 2006 ACM SIGPLAN conference on Programming language design and implementation - PLDI 06 PLDI 06,C,37,0,0
Proceedings of the 2006 ACM SIGPLAN/SIGBED conference on Language compilers and tool support for embedded systems - LCTES 06 LCT,C,23,0,0
Proceedings of the 2006 ACM symposium on Applied computing - SAC 06 SAC 06,C,389,0,0
