name,type,cy,by,ud
Global Management Strategies Sales Design Manufacturing &amp; Operations (The Technical Manager s Survival Guides),B,15,0,0
Guidebook for Waste and Soil Remediation For Nonhazardous Petroleum and Salt Contaminated Sites,B,13,0,0
Guidebook for the Design of ASME Section VIII Pressure Vessels Third Edition,B,0,11,0
Heat Transfer &amp; Hydraulic Resistance at Supercritical Pressures in Power Engineering Applications,B,0,19,0
Inaugural US-EU-China Thermophysics Conference-Renewable Energy 2009 (UECTC 2009 Proceedings),B,137,0,0
Intelligent Engineering Systems through Artificial Neural Networks Volume 16,B,0,127,0
Intelligent Engineering Systems through Artificial Neural Networks Volume 18,B,100,0,0
International Project Management for Technical Professionals,B,13,0,0
Journal of Applied Mechanics,J,60,164,29
Journal of Biomechanical Engineering,J,82,0,64
Journal of Computational and Nonlinear Dynamics,J,13,0,0
Journal of Computing and Information Science in Engineering,J,13,0,0
Journal of Dynamic Systems Measurement and Control,J,33,0,0
Journal of Electronic Packaging,J,10,0,0
Journal of Energy Resources Technology,J,10,0,0
Journal of Engineering Materials and Technology,J,17,0,0
Journal of Engineering for Gas Turbines and Power,J,68,0,0
Journal of Engineering for Industry,J,0,57,34
Journal of Fluids Engineering,J,50,0,0
Journal of Fuel Cell Science and Technology,J,19,0,0
Journal of Heat Transfer,J,60,0,0
Journal of Manufacturing Science and Engineering,J,41,0,24
Journal of Mechanical Design,J,38,0,2
Journal of Mechanisms and Robotics,J,15,0,0
Journal of Nanotechnology in Engineering and Medicine,J,12,0,0
Journal of Pressure Vessel Technology,J,14,0,0
Journal of Solar Energy Engineering,J,23,0,0
Journal of Thermal Science and Engineering Applications,J,21,0,0
Journal of Tribology,J,26,0,0
Journal of Turbomachinery,J,42,63,0
Journal of Vibration and Acoustics,J,14,0,0
Managing Risks in Design and Construction Projects,B,0,8,0
Managing Systems Development 101 A Guide to Designing Effective Commercial Products &amp; Systems for Engineers &amp; Their Bosses???CEOs,B,0,15,0
Manufacturing Engineering Principles for Optimization Third Edition,B,0,23,0
Metric Standards for Worldwide Manufacturing 2007 Edition,B,0,20,0
Pipe Stress Engineering,B,16,0,0
Pipeline Design &amp; Construction A Practical Approach Third Edition,B,0,15,0
Pipeline Geo-Environmental Design and Geohazard Management,B,9,0,0
Pipeline Pumping and Compression Systems A Practical Approach,B,14,0,0
Pipeline System Automation and Control,B,0,11,0
Proceedings of the Eighth International Conference on Probabilistic Safety Assessment &amp; Management (PSAM),B,0,316,0
Process Piping The Complete Guide to ASME B31 3 Third Edition,B,21,0,0
Quick Guide to the API 570 - Certified Pipework Inspector Syllabus,B,18,0,0
Seismic Engineering Volume 1,C,0,64,0
Team Building (The Technical Manager s Survival Guides),B,0,13,0
The Elements of Mechanical Design,B,6,0,0
Turbine Aerodynamics Axial-Flow and Radial-Flow Turbine Design and Analysis,B,0,17,0
Volume 1 Advances in Aerospace Technology,C,12,0,0
Volume 2 Biomedical and Biotechnology Engineering,C,86,0,0
Volume 2 Theory and Fundamental Research Aerospace Heat Transfer Gas Turbine Heat Transfer Computational Heat Transfer,C,115,0,0
Volume 3 Combustion Fire and Reacting Flow Heat Transfer in Multiphase Systems Heat Transfer in Transport Phenomena in Manufacturing and Materials Processing Heat and Mass Transfer in Biotechnology Low Temperature Heat Transfer Environmental Heat Transfer Heat Transfer Education Visualization of Heat Transfer,C,104,0,0
Wind Turbine Technology Fundamental Concepts in Wind Turbine Engineering Second Edition,B,19,0,0
A0270 |Specification for Seamless and Welded Austenitic and Ferritic/Austenitic Stainless Steel Sanitary Tubing,S,1,0,0
A0427 |Specification for Wrought Alloy Steel Rolls for Cold and Hot Reduction,S,1,0,0
A0671 |Specification for Electric-Fusion-Welded Steel Pipe for Atmospheric and Lower Temperatures,S,1,0,0
A0958 |Specification for Steel Castings Carbon and Alloy with Tensile Requirements Chemical Requirements Similar to Standard Wrought Grades,S,1,0,0
C0786 |Test Method for Fineness of Hydraulic Cement and Raw Materials by the 300-m (No 50) 150-m (No 100) and 75-m (No 200) Sieves by Wet Methods,S,1,0,0
C0957 |Specification for High-Solids Content Cold Liquid-Applied Elastomeric Waterproofing Membrane With Integral Wearing Surface,S,1,0,0
Classification for Acoustical Ceiling Products,S,1,0,0
Classification for Acoustically Absorptive Materials Applied by Trowel or Spray,S,1,0,0
Classification for Determination of Outdoor-Indoor Transmission Class,S,2,0,0
Classification for Hierarchy of Equipment Identifiers and Boundaries for Reliability Availability and Maintainability (RAM) Performance Data Exchange,S,1,0,0
Classification for Multi-Layer Steel (MLS) and Other Metal Layer Gaskets for Transportation Applications,S,1,0,0
Classification of Environmental Condition of Property Area Types for Defense Base Closure and Realignment Facilities,S,1,0,0
Classification of Wall Covering by Use Characteristics,S,1,0,0
Consumer Safety Performance Specification for Carriages and Strollers,S,1,0,0
Consumer Safety Specification for Bassinets and Cradles,S,1,0,0
Consumer Safety Specification for Booster Seats,S,1,0,0
Consumer Safety Specification for Infant Bath Seats,S,1,0,0
Consumer Safety Specification for Infant Bath Tubs,S,1,0,0
Consumer Safety Specification for Infant Bouncer Seats,S,1,0,0
Consumer Safety Specification for Lighters,S,1,0,0
Consumer Safety Specification for Utility Lighters,S,1,0,0
D2027 |Specification for Cutback Asphalt (Medium-Curing Type),S,1,0,0
D2028 |Specification for Cutback Asphalt (Rapid-Curing Type),S,1,0,0
D3751 |Practice for Evaluation of Furniture Polish,S,1,0,0
D4637 |Specification for EPDM Sheet Used In Single-Ply Roof Membrane,S,1,0,0
D5570 |Test Method for Water Resistance of Tape and Adhesives Used as Box Closure,S,1,0,0
F0914 |Test Method for Acoustic Emission for Insulated and Non-Insulated Aerial Personnel Devices Without Supplemental Load Handling Attachments,S,1,0,0
F1430 |Test Method for Acoustic Emission Testing of Insulated and Non-Insulated Aerial Personnel Devices with Supplemental Load Handling Attachments,S,1,0,0
F1737 |Guide for Use of Oil Spill Dispersant Application Equipment During Spill Response Boom and Nozzle Systems,S,1,0,0
Fifth International Symposium on Durability of Building and Construction Sealants and Adhesives,B,24,0,24
Geotechnical Testing Journal,J,12,0,29
Guide for Assessing Microstructure of Polymeric Scaffolds for Use in Tissue Engineered Medical Products,S,1,0,0
Guide for Assessment of Medical Gloves,S,0,1,0
Guide for Conducting Supplemental Surveillance Tests for Nuclear Power Reactor Vessels E 706 (IH),S,1,0,0
Guide for Conducting Wear Tests on Textiles,S,1,0,0
Guide for Construction of Sounding Tube and Striker Plate for Tank Sounding,S,1,0,0
Guide for Corrosion Testing of Aluminum-Based Spent Nuclear Fuel in Support of Repository Disposal,S,1,0,0
Guide for Data and Information Options for Conducting an Ecological Risk Assessment at Contaminated Sites,S,1,0,0
Guide for Design and Evaluation of Primary Flexible Packaging for Medical Products,S,1,0,0
Guide for Design of Earthen Wall Building Systems,S,1,0,0
Guide for Determination of Chemical Elements in Fluid Catalytic Cracking Catalysts by X-ray Fluorescence Spectrometry (XRF),S,1,0,0
Guide for Determination of Neptunium-237 in Soil,S,1,0,0
Guide for Determination of the Bioaccumulation of Sediment-Associated Contaminants by Benthic Invertebrates,S,1,0,0
Guide for Determining DNA Single-Strand Damage in Eukaryotic Cells Using the Comet Assay,S,1,0,0
Guide for Digital Data Acquisition in Wear and Friction Measurements,S,1,0,0
Guide for Establishing Security Seal Control and Accountability Procedures,S,1,0,0
Guide for Estimating the Atmospheric Corrosion Resistance of Low-Alloy Steels,S,1,0,0
Guide for Gunshot Residue Analysis by Scanning Electron Microscopy/ Energy Dispersive X-ray Spectrometry,S,1,0,0
Guide for Material Properties Needed in Engineering Design Using Plastics,S,1,0,0
Guide for Mechanical Drive Systems for Remote Operation in Hot Cell Facilities,S,1,0,0
Guide for Microbial Contamination in Fuels and Fuel Systems,S,1,0,0
Guide for Non-destructive Examination of Paper,S,0,1,0
Guide for Placement and Use of Diffusion Controlled Passive Monitors for Gaseous Pollutants in Indoor Air,S,1,0,0
Guide for Recordkeeping Microfiltration and Ultrafiltration Systems,S,1,0,0
Guide for Safer Use of Movable Soccer Goals,S,1,0,0
Guide for Selecting Instruments and Methods for Measuring Air Quality In Aircraft Cabins,S,1,0,0
Guide for Selection Assignment and Monitoring of Persons To Be Utilized as Assessors/Auditors or Technical Experts,S,1,0,0
Guide for Selection of Methods for Active Integrative Sampling of Volatile Organic Compounds in Air,S,1,0,0
Guide for Selection of Sampling Plans for Inspection of Electrodeposited Metallic and Inorganic Coatings,S,1,0,0
Guide for Selection of Scales for Metric Building Drawings,S,0,0,1
Guide for Selection of Standards on Environmental Acoustics,S,0,0,1
Guide for Sexual Assault Investigation Examination and Evidence Collection,S,1,0,0
Guide for Small-Scale Environmental Chamber Determinations of Organic Emissions From Indoor Materials/Products,S,1,0,0
Guide for Specifying Harmonized Standard Grade Compositions for Wrought Carbon Low-Alloy and Alloy Steels,S,1,0,0
Guide for Straightness Measurement of Arrow Shafts,S,1,0,0
Guide for The Installation of Operable Partitions,S,0,1,0
Guide for Throwing a Water Rescue Throwbag,S,1,0,0
Guide for Training of Level I Land Search Team Member,S,1,0,0
Guide for Use of Water Triple Point Cells,S,1,0,0
Guide for Using the Electronic Cone Penetrometer for Environmental Site Characterization,S,1,0,0
Guide for Videoborescoping of Tubular Products for Sanitary Applications,S,1,0,0
Guide to Testing Solvent-Borne Architectural Coatings,S,1,0,0
Journal of ASTM International,J,66,0,0
Journal of Testing and Evaluation,J,26,0,31
Performance Specification for Hydraulic Cement,S,1,0,0
Performance Specification for Privacy Padlocks,S,1,0,0
Practice for Accelerometer Use in Vehicles for Tire Testing,S,1,0,0
Practice for Aerospace Cleanrooms and Associated Controlled Environments--Cleanroom Operations,S,1,0,0
Practice for Application of Hose Stream,S,1,0,0
Practice for Applying Statistical Quality Assurance and Control Charting Techniques to Evaluate Analytical Measurement System Performance,S,1,0,0
Practice for Assembly and Placement of Double-Twisted Wire Mesh Gabions and Revet Mattresses,S,1,0,0
Practice for Automatic Sampling of Petroleum and Petroleum Products,S,1,0,0
Practice for Calculation and Adjustment of Sulfate Scaling Salts (CaSO4 SrSO4 and BaSO4) for Reverse Osmosis and Nanofiltration,S,1,0,0
Practice for Calculation and Adjustment of the Langelier Saturation Index for Reverse Osmosis,S,1,0,0
Practice for Calculation and Adjustment of the Stiff and Davis Stability Index for Reverse Osmosis,S,1,0,0
Practice for Calculation of (Non-Mineral) Combined Tanning Agents and Degree of Tannage,S,1,0,0
Practice for Calculation of Corrosion Rates and Related Information from Electrochemical Measurements,S,1,0,0
Practice for Calculation of Hazard Potential Figures-of-Merit for Thermally Unstable Materials,S,1,0,0
Practice for Calibration Techniques Using Permeation Tubes,S,1,0,0
Practice for Calibration of Braking/Tractive Measuring Devices for Testing Tires,S,1,0,0
Practice for Characterization of Particles,S,0,1,0
Practice for Classifying Visual Defects in Thermosetting Reinforced Plastic Pultruded Products,S,1,0,0
Practice for Classifying the Relative Performance of the Physical Properties of Security Seals,S,1,0,0
Practice for Collection and Handling of Soils Obtained in Core Barrel Samplers for Environmental Investigations,S,1,0,0
Practice for Collection and Preparation of Coke Samples for Laboratory Analysis,S,1,0,0
Practice for Collection of Dislodgeable Pesticide Residues from Floors,S,1,0,0
Practice for Combined Simulated Space Environment Testing of Thermal Control Materials with Electromagnetic and Particulate Radiation,S,1,0,0
Practice for Comprehensive Building Asbestos Surveys,S,1,0,0
Practice for Condition Monitoring of Used Lubricants by Trend Analysis Using Fourier Transform Infrared (FT-IR) Spectrometry,S,1,0,0
Practice for Conditioning Paper and Paper Products for Testing,S,0,0,1
Practice for Conducting Mixed Flowing Gas (MFG) Environmental Tests,S,1,0,0
Practice for Conducting Wire-on-Bolt Test for Atmospheric Galvanic Corrosion,S,1,0,0
Practice for Conventions Applicable to Electrochemical Measurements in Corrosion Testing,S,1,0,0
Practice for Conversion Units and Factors Relating to Sampling and Analysis of Atmospheres,S,1,0,0
Practice for Core Sampling of Graphite Electrodes,S,1,0,0
Practice for Descaling and Cleaning Zirconium and Zirconium Alloy Surfaces,S,1,0,0
Practice for Design of High-Density Polyethylene (HDPE) Manholes for Subsurface Applications,S,1,0,0
Practice for Design of Surveillance Programs for Light-Water Moderated Nuclear Power Reactor Vessels,S,1,0,0
Practice for Determining Algal Resistance of Plastic Films,S,1,0,0
Practice for Determining Neutron Fluence Fluence Rate and Spectra by Radioactivation Techniques,S,1,0,0
Practice for Determining the Properties of Jacketing Materials for Thermal Insulation,S,1,0,0
Practice for Electrolytic Extraction of Phases from Ni and Ni-Fe Base Superalloys Using a Hydrochloric-Methanol Electrolyte,S,1,0,0
Practice for Estimating the Quality of Extruded Poly (Vinyl Chloride) (PVC) Pipe by the Heat Reversion Technique,S,1,0,0
Practice for Evaluating the Compatibility of Additives with Aviation-Turbine Fuels and Aircraft Fuel System Materials,S,1,0,0
Practice for Evaluation of Limestone or Lime Uniformity From a Single Source,S,1,0,0
Practice for Evaluation of Metallic Weapons Detectors for Controlled Access Search and Screening,S,1,0,0
Practice for Evaluation of Spray-Buff Products on Test Floors,S,1,0,0
Practice for Evaluation of Surveillance Capsules from Light-Water Moderated Nuclear Power Reactor Vessels,S,1,0,0
Practice for Evaluation of Vehicles for Pigment Wetting Using a Vacuum Modified Sigma Blade Mixer,S,0,0,1
Practice for Expanded Welded and Silver Brazed Socket Joints for Pipe and Tube,S,1,0,0
Practice for Exposing Nonmetallic Materials in Accelerated Test Devices that Use Laboratory Light Sources,S,1,0,0
Practice for Fabricating and Checking Aluminum Alloy Ultrasonic Standard Reference Blocks,S,1,0,0
Practice for General Techniques of Gas Chromatography Infrared (GC/IR) Analysis,S,1,0,0
Practice for General Techniques of Thermogravimetric Analysis (TGA) Coupled With Infrared Analysis (TGA/IR),S,1,0,0
Practice for Heat Aging of Plastics Without Load,S,1,0,0
Practice for Human Engineering Program Requirements for Ships and Marine Systems Equipment and Facilities,S,1,0,0
Practice for Inclined Cargo Tank Ladders,S,0,0,1
Practice for Inner and Outer Diameters of Thermal Insulation for Nominal Sizes of Pipe and Tubing,S,1,0,0
Practice for Installing and Using Pneumatic Tubes with Roadway Traffic Counters and Classifiers,S,1,0,0
Practice for Integrity Testing of Water Filtration Membrane Systems,S,1,0,0
Practice for Interlaboratory Evaluation of Test Methods Used with Paper and Paper Products,S,0,0,1
Practice for Ionization Gage Application to Space Simulators,S,1,0,0
Practice for Labeling Ceramic Art Materials for Chronic Adverse Health Hazards,S,1,0,0
Practice for Laboratories Testing Concrete and Concrete Aggregates for Use in Construction and Criteria for Laboratory Evaluation,S,2,0,0
Practice for Laboratory Preparation of Gelled Vehicles Using a Resin Kettle,S,0,0,1
Practice for Liquid Impingement Erosion Testing,S,1,0,0
Practice for Liquid Sampling of Noncryogenic Aerospace Propellants,S,1,0,0
Practice for Making Reference Glass-Metal Sandwich Seal and Testing for Expansion Characteristics by Polarimetric Methods,S,1,0,0
Practice for Making and Testing Reference Glass-Metal Bead-Seal,S,1,0,0
Practice for Measuring Dose Rate Response of Linear Integrated Circuits (Metric),S,1,0,0
Practice for Mechanical Sampling of Coal,S,1,0,0
Practice for Minimum Geospatial Data for Underground Coal Mining Extents,S,1,0,0
Practice for Minimum Geospatial Data for a Surface Coal Mining Permit Boundary,S,1,0,0
Practice for Mixing and Handling of Liquid Samples of Petroleum and Petroleum Products,S,1,0,0
Practice for Near Infrared Qualitative Analysis,S,1,0,0
Practice for On-Site Inspection of Installed Fire Resistive Joint Systems and Perimeter Fire Barriers,S,1,0,0
Practice for Outdoor Evaluation of Wet Stack Storage Conditions on Coil-Coated Metals,S,1,0,0
Practice for Performing Accelerated Outdoor Weathering of Nonmetallic Materials Using Concentrated Natural Sunlight,S,1,0,0
Practice for Portable Hardness Testing by the Ultrasonic Contact Impedance Method,S,1,0,0
Practice for Preparation of Contaminated Test Coupons for the Evaluation of Cleaning Agents,S,0,1,0
Practice for Preparation of Liquid Blends for Use as Analytical Standards,S,1,0,0
Practice for Qualifying Spectrometers and Spectrophotometers for Use in Multivariate Analyses Calibrated Using Surrogate Mixtures,S,1,0,0
Practice for Quantitative Measurement and Reporting of Hypoeutectoid Carbon and Low-Alloy Steel Phase Transformations,S,1,0,0
Practice for Rating Water-Emulsion Floor Polishes,S,1,0,0
Practice for Recording Data from Atmospheric Corrosion Tests of Metallic-Coated Steel Specimens,S,1,0,0
Practice for Reducing the Effect of Variability of Color Measurement by Use of Multiple Measurements,S,1,0,0
Practice for Reporting Irradiation Results on Graphite,S,1,0,0
Practice for Retrieval and Analysis of Medical Devices and Associated Tissues and Fluids,S,0,0,1
Practice for Sampling Surface Soil for Radionuclides,S,1,0,0
Practice for Sampling Waste Streams on Conveyors,S,0,0,1
Practice for Sampling and Accepting a Single Lot of Paper Paperboard Fiberboard and Related Product,S,0,0,1
Practice for Sampling and Handling Bisphenol A (4 4 -Isopropylidinediphenol),S,1,0,0
Practice for Sampling and Handling Liquid Cyclic Products,S,1,0,0
Practice for Sampling and Handling Naphthalene Maleic Anhydride and Phthalic Anhydride,S,1,0,0
Practice for Sampling and Testing of Possible Carbon Black Fugitive Emissions or Other Environmental Particulate or Both,S,1,1,0
Practice for Sampling of Liquids in Waste Management Activities Using a Peristaltic Pump,S,0,0,1
Practice for Scanning Electron Microscope Beam Size Characterization,S,1,0,0
Practice for Security Checkpoint Metal Detector Screening of Persons with Medical Devices,S,1,0,0
Practice for Selection of Coating Specimens for Appearance Measurements,S,1,0,0
Practice for Separation of Vehicle From Solvent-Reducible Paints,S,1,0,0
Practice for Soil Sample Preparation for the Determination of Radionuclides,S,1,0,0
Practice for Solar Simulation for Thermal Balance Testing of Spacecraft,S,1,0,0
Practice for Specimen Preparation for Determination of Linear Thermal Expansion of Vitreous Glass Enamels and Glass Enamel Frits by the Dilatometer Method,S,1,0,0
Practice for Standardizing Reverse Osmosis Performance Data,S,1,0,0
Practice for Steel Castings Stainless Instrument Calibration for Estimating Ferrite Content,S,1,0,0
Practice for Steel Castings Welding Qualifications of Procedures and Personnel,S,1,0,0
Practice for Strain Controlled Thermomechanical Fatigue Testing,S,1,0,0
Practice for Submersion of a Membrane Switch,S,1,0,0
Practice for Testing For Biological Responses to Particles in vitro,S,1,0,0
Practice for Testing Treestand Load Capacity,S,1,0,0
Practice for Thermal Conductivity of Materials Using a Thermal Capacitance (Slug) Calorimeter,S,1,0,0
Practice for Ultrasonic Examination of Steel Forgings,S,1,0,0
Practice for Units of Measurement and Conversion Factors for Pulp Paper and Paperboard,S,0,0,1
Practice for Use of a Calibration Device to Demonstrate the Inspection Capability of an Interferometric Laser Imaging Nondestructive Tire Inspection System,S,1,0,0
Practice for Validation of Empirically Derived Multivariate Calibrations,S,1,0,0
Practice for Validation of the Performance of Multivariate Process Infrared Spectrophotometer Based Analyzer Systems,S,1,0,0
Practice for Verification of Algorithm and Equipment for Electrochemical Impedance Measurements,S,1,0,0
Practices for Decontamination of Field Equipment Used at Low Level Radioactive Waste Sites,S,1,0,0
Practices for Detecting Susceptibility to Intergranular Attack in Austenitic Stainless Steels,S,1,0,0
Practices for Measurement of Liquidus Temperature of Glass by the Gradient Furnace Method,S,1,0,0
Practices for Production and Preparation of Gray Iron Castings for Porcelain Enameling,S,1,0,0
Presented at the ASTM 24th Symposium on Effects of Radiation on Nuclear Materials and the Nuclear Fuel Cycle,B,18,0,0
Safety Specification for Drawstrings on Childrens Upper Outerwear,S,1,0,0
Safety Specification for Window Fall Prevention Devices for Non-Emergency Escape (Egress) and Rescue (Ingress) Windows,S,1,0,0
Second International Symposium on Fatigue and Fracture of Medical Metallic Materials and Devices,B,12,0,12
Second Symposium on Heat-Air-Moisture Transport Measurements and Implications in Buildings,B,22,0,22
Significance of Tests for Petroleum Products 8th Edition,B,26,0,0
Specification for 1 3 Propanediol (PDO) Base Engine Coolant for Automobile and Light-Duty Service,S,1,0,0
Specification for 30 to 60 in [750 to 1500 mm] Polypropylene (PP) Triple Wall Pipe and Fittings for Non-Pressure Sanitary Sewer Applications,S,1,0,0
Specification for ACuZinc5 (Zinc-Copper-Aluminum) Alloy in Ingot Form for Die Castings,S,1,0,0
Specification for Abrasion-Resistant Cast Irons,S,1,0,0
Specification for Accessories for Gypsum Wallboard and Gypsum Veneer Base,S,1,0,0
Specification for Alloy Steel Forgings for Pressure and High-Temperature Parts,S,1,0,0
Specification for Alloy-Steel Bolting Materials for Special Applications,S,1,0,0
Specification for Alloy-Steel Turbine-Type Bolting Material Specially Heat Treated for High-Temperature Service,S,1,0,0
Specification for Alloy-Steel and Stainless Steel Bolting Materials for High Temperature or High Pressure Service and Other Special Purpose Applications,S,2,0,0
Specification for Alloy-Steel and Stainless Steel Bolting Materials for Low-Temperature Service,S,1,0,0
Specification for Aluminum Alloys in Ingot and Molten Forms for Castings from All Casting Processes,S,1,0,0
Specification for Aluminum and Aluminum-Alloy Formed and Arc-Welded Round Tube,S,1,0,0
Specification for Aluminum and Aluminum-Alloy Rivet and Cold-Heading Wire and Rods,S,1,0,0
Specification for Aluminum-Alloy 6061-T6 Standard Structural Profiles,S,1,0,0
Specification for Aluminum-Clad Steel Core Wire for Aluminum Conductors Aluminum-Clad Steel Reinforced,S,1,0,0
Specification for Amyl Alcohol (Synthetic),S,0,0,1
Specification for Angle Style Pressure Relief Valves for Steam Gas and Liquid Services,S,1,0,0
Specification for Automatic Shut-Off Valves (Also Known as Excess Flow Valves EFV) for Air or Nitrogen Service,S,1,0,0
Specification for Automotive Spark-Ignition Engine Fuel,S,1,0,0
Specification for Aviation Turbine Fuels,S,1,0,0
Specification for Blended Hydraulic Cements,S,1,0,0
Specification for Body Protectors Used in Horse Sports and Horseback Riding,S,1,0,0
Specification for Bunch-Stranded Copper Conductors for Electrical Conductors,S,1,0,0
Specification for Butt Heat Fusion Polyethylene (PE) Plastic Fittings for Polyethylene (PE) Plastic Pipe and Tubing,S,2,0,0
Specification for Carbon Steel Forgings for Piping Applications,S,1,0,0
Specification for Carbon and Alloy Steel Forgings for Rings for Reduction Gears,S,1,0,0
Specification for Carbon and Alloy Steel Nuts for Bolts for High Pressure or High Temperature Service or Both,S,1,0,0
Specification for Carbon and Ferritic Alloy Steel Forged and Bored Pipe for High-Temperature Service,S,1,0,0
Specification for Cast (All Temperatures and Pressures) and Welded Pipe Line Strainers (150 psig and 150F Maximum),S,1,0,0
Specification for Castings Austenitic for Pressure-Containing Parts,S,1,0,0
Specification for Castings Iron-Chromium-Nickel Corrosion Resistant for Severe Service,S,1,0,0
Specification for Castings Iron-Chromium-Nickel-Molybdenum Corrosion-Resistant Duplex (Austenitic/Ferritic) for General Application,S,1,0,0
Specification for Castings Iron-Nickel-Chromium and Nickel Alloys Specially Controlled for Pressure Retaining Parts for Corrosive Service,S,1,0,0
Specification for Castings Nickel-Aluminum Ordered Alloy,S,1,0,0
Specification for Cautionary Labeling for Five-Gallon Open-Head Plastic Containers,S,1,0,0
Specification for Cellular Melamine Thermal and Sound-Absorbing Insulation,S,0,1,0
Specification for Centrifugal Pump Shipboard Use,S,1,0,0
Specification for Centrifugally Cast Carbon Steel Pipe for High-Temperature Service,S,1,0,0
Specification for Chemical Admixtures for Concrete,S,1,0,0
Specification for Chemical-Resistant Masonry Units,S,1,0,0
Specification for Chest of Drawers (Chiffonier) Steel Marine,S,1,0,0
Specification for Chromates on Aluminum,S,1,0,0
Specification for Chromium Metal,S,1,0,0
Specification for Chromium and Chromium-Nickel Stainless Steel Plate Sheet and Strip for Pressure Vessels and for General Applications,S,1,0,0
Specification for Chromium-Vanadium Alloy Steel Spring Wire,S,1,0,0
Specification for Circular Metallic Bellows Type Expansion Joints for Piping Applications,S,1,0,0
Specification for Clinical Thermometer Probe Covers and Sheaths,S,0,0,1
Specification for Coextruded Poly(Vinyl Chloride) (PVC) Plastic Pipe With a Cellular Core,S,1,0,0
Specification for Cold-Drawn Stress-Relieved Carbon Steel Bars Subject to Mechanical Property Requirements,S,1,0,0
Specification for Cold-Formed Welded and Seamless Carbon Steel Structural Tubing in Rounds and Shapes,S,1,0,0
Specification for Commercial Steel (CS) Sheet and Strip Carbon (0 16 Maximum to 0 25 Maximum Percent) Hot-Rolled,S,1,0,0
Specification for Common Requirements for Steel Fasteners or Fastener Materials or Both Intended for Use at Any Temperature from Cryogenic to the Creep Range,S,1,0,0
Specification for Concentric-Lay-Stranded Aluminum Conductors Aluminum-Clad Steel Reinforced (ACSR/AW),S,1,0,0
Specification for Concrete Made by Volumetric Batching and Continuous Mixing,S,1,0,0
Specification for Configuration of Zinc and Zinc Alloy Jumbo Block and Half Block Ingot,S,1,0,0
Specification for Copper Alloy Continuous Castings,S,1,0,0
Specification for Copper Alloy Strip for Use in Manufacture of Electrical Connectors or Spring Contacts,S,1,0,0
Specification for Copper Alloys in Ingot Form,S,1,0,0
Specification for Copper Copper-Alloy Copper-Clad Bronze (CCB) Copper-Clad Stainless Steel (CCS) and Copper-Clad Alloy Steel (CAS) Sheet and Strip for Electrical Cable Shielding,S,1,0,0
Specification for Copper and Copper Alloy Forging Rod Bar and Shapes,S,1,0,0
Specification for Copper and Copper-Alloy Die Forgings (Hot-Pressed),S,1,0,0
